Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,92,1.80000E+000,152.37000E-012,13.36534E+000
1,1,93,1.60000E+000,132.64000E-012,13.51078E+000
1,1,94,1.40000E+000,102.92000E-012,13.65644E+000
1,1,95,1.20000E+000,90.64000E-012,13.80155E+000
1,1,96,1.00000E+000,67.39000E-012,13.94671E+000
1,1,97,800.00000E-003,43.98000E-012,14.09182E+000
1,1,98,600.00000E-003,24.67000E-012,14.23701E+000
1,1,99,400.00000E-003,10.16000E-012,14.38215E+000
1,1,100,200.00000E-003,-1.65000E-012,14.52733E+000
1,1,101,0.00000E+000,-11.53000E-012,14.67244E+000
1,1,102,-200.00000E-003,-17.07000E-012,14.81763E+000
1,1,103,-400.00000E-003,-23.83000E-012,14.96319E+000
1,1,104,-600.00000E-003,-33.99000E-012,15.11003E+000
1,1,105,-800.00000E-003,-45.74000E-012,15.25516E+000
1,1,106,-1.00000E+000,-58.65000E-012,15.40035E+000
1,1,107,-1.20000E+000,-69.66000E-012,15.54551E+000
1,1,108,-1.40000E+000,-84.37000E-012,15.69065E+000
1,1,109,-1.60000E+000,-102.81000E-012,15.83576E+000
1,1,110,-1.80000E+000,-125.01000E-012,15.98095E+000
1,1,111,-2.00000E+000,-153.94000E-012,16.12614E+000
1,1,112,-2.20000E+000,-181.95000E-012,16.27210E+000
1,1,113,-2.40000E+000,-223.10000E-012,16.41793E+000
1,1,114,-2.60000E+000,-239.68000E-012,16.56489E+000
1,1,115,-2.80000E+000,-269.03000E-012,16.71167E+000
1,1,116,-3.00000E+000,-298.18000E-012,16.85680E+000
1,1,117,-3.20000E+000,-359.66000E-012,17.00204E+000
1,1,118,-3.40000E+000,-379.49000E-012,17.14724E+000
1,1,119,-3.60000E+000,-420.73000E-012,17.29235E+000
1,1,120,-3.80000E+000,-434.16000E-012,17.43746E+000
1,1,121,-4.00000E+000,-486.55000E-012,17.58257E+000
1,1,122,-4.20000E+000,-538.22000E-012,17.72775E+000
1,1,123,-4.40000E+000,-548.69000E-012,17.87293E+000
1,1,124,-4.60000E+000,-577.29000E-012,18.01866E+000
1,1,125,-4.80000E+000,-613.57000E-012,18.16379E+000
1,1,126,-5.00000E+000,-685.60000E-012,18.30893E+000
1,1,127,-5.20000E+000,-775.06000E-012,18.45407E+000
1,1,128,-5.40000E+000,-782.59000E-012,18.59926E+000
1,1,129,-5.60000E+000,-825.06000E-012,18.74856E+000
1,1,130,-5.80000E+000,-914.78000E-012,18.89375E+000
1,1,131,-6.00000E+000,-983.79000E-012,19.03891E+000
1,1,132,-6.20000E+000,-1.11421E-009,19.18439E+000
1,1,133,-6.40000E+000,-1.11860E-009,19.33047E+000
1,1,134,-6.60000E+000,-1.23092E-009,19.47668E+000
1,1,135,-6.80000E+000,-1.22712E-009,19.62178E+000
1,1,136,-7.00000E+000,-1.52949E-009,19.76693E+000
1,1,137,-7.20000E+000,-1.58636E-009,19.91204E+000
1,1,138,-7.40000E+000,-1.90007E-009,20.05726E+000
1,1,139,-7.60000E+000,-1.97440E-009,20.20237E+000
1,1,140,-7.80000E+000,-1.91761E-009,20.34774E+000
1,1,141,-8.00000E+000,-2.10741E-009,20.49286E+000
1,1,142,-8.20000E+000,-1.96044E-009,20.63807E+000
1,1,143,-8.40000E+000,-2.30605E-009,20.78317E+000
1,1,144,-8.60000E+000,-2.24854E-009,20.92883E+000
1,1,145,-8.80000E+000,-2.35984E-009,21.07611E+000
1,1,146,-9.00000E+000,-2.72434E-009,21.22175E+000
1,1,147,-9.20000E+000,-2.84884E-009,21.36683E+000
1,1,148,-9.40000E+000,-3.07433E-009,21.51200E+000
1,1,149,-9.60000E+000,-3.78830E-009,21.65714E+000
1,1,150,-9.80000E+000,-3.20652E-009,21.80232E+000
1,1,151,-10.00000E+000,-3.75881E-009,21.94746E+000
1,1,152,-9.80000E+000,-3.36807E-009,22.09257E+000
1,1,153,-9.60000E+000,-3.28604E-009,22.23770E+000
1,1,154,-9.40000E+000,-3.04816E-009,22.38290E+000
1,1,155,-9.20000E+000,-2.87634E-009,22.52810E+000
1,1,156,-9.00000E+000,-2.53420E-009,22.67361E+000
1,1,157,-8.80000E+000,-2.44517E-009,22.81950E+000
1,1,158,-8.60000E+000,-2.37006E-009,22.96607E+000
1,1,159,-8.40000E+000,-2.60496E-009,23.11118E+000
1,1,160,-8.20000E+000,-2.35043E-009,23.25636E+000
1,1,161,-8.00000E+000,-2.17324E-009,23.40148E+000
1,1,162,-7.80000E+000,-1.83282E-009,23.54671E+000
1,1,163,-7.60000E+000,-1.63021E-009,23.69200E+000
1,1,164,-7.40000E+000,-1.48192E-009,23.83711E+000
1,1,165,-7.20000E+000,-1.35950E-009,23.98224E+000
1,1,166,-7.00000E+000,-1.19990E-009,24.12741E+000
1,1,167,-6.80000E+000,-1.05275E-009,24.27252E+000
1,1,168,-6.60000E+000,-865.01000E-012,24.41768E+000
1,1,169,-6.40000E+000,-852.19000E-012,24.56331E+000
1,1,170,-6.20000E+000,-744.08000E-012,24.70873E+000
1,1,171,-6.00000E+000,-676.16000E-012,24.85385E+000
1,1,172,-5.80000E+000,-639.79000E-012,24.99894E+000
1,1,173,-5.60000E+000,-549.62000E-012,25.14407E+000
1,1,174,-5.40000E+000,-466.88000E-012,25.28927E+000
1,1,175,-5.20000E+000,-398.30000E-012,25.43440E+000
1,1,176,-5.00000E+000,-341.07000E-012,25.57962E+000
1,1,177,-4.80000E+000,-272.26000E-012,25.72474E+000
1,1,178,-4.60000E+000,-238.68000E-012,25.86993E+000
1,1,179,-4.40000E+000,-206.24000E-012,26.01518E+000
1,1,180,-4.20000E+000,-179.23000E-012,26.16195E+000
1,1,181,-4.00000E+000,-177.49000E-012,26.30793E+000
1,1,182,-3.80000E+000,-160.41000E-012,26.45311E+000
1,1,183,-3.60000E+000,-115.55000E-012,26.59823E+000
1,1,184,-3.40000E+000,-104.84000E-012,26.74333E+000
1,1,185,-3.20000E+000,-79.04000E-012,26.88846E+000
1,1,186,-3.00000E+000,-67.65000E-012,27.03382E+000
1,1,187,-2.80000E+000,-54.86000E-012,27.17896E+000
1,1,188,-2.60000E+000,-42.94000E-012,27.32408E+000
1,1,189,-2.40000E+000,-39.77000E-012,27.46933E+000
1,1,190,-2.20000E+000,-33.37000E-012,27.61482E+000
1,1,191,-2.00000E+000,-31.72000E-012,27.76037E+000
1,1,192,-1.80000E+000,-33.54000E-012,27.90558E+000
1,1,193,-1.60000E+000,-18.18000E-012,28.05105E+000
1,1,194,-1.40000E+000,-16.64000E-012,28.19622E+000
1,1,195,-1.20000E+000,-9.91000E-012,28.34134E+000
1,1,196,-1.00000E+000,-1.30000E-012,28.48651E+000
1,1,197,-800.00000E-003,2.34000E-012,28.63164E+000
1,1,198,-600.00000E-003,5.18000E-012,28.77683E+000
1,1,199,-400.00000E-003,7.72000E-012,28.92256E+000
1,1,200,-200.00000E-003,8.87000E-012,29.06822E+000
