Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,72,1.00000E+000,238.91000E-012,9.02591E+000,-17.18593E+000,642.00000E-012,8.92639E+000
1,1,73,1.00000E+000,240.65000E-012,9.16274E+000,-16.58291E+000,284.00000E-012,9.06301E+000
1,1,74,1.00000E+000,235.56000E-012,9.28358E+000,-15.97990E+000,633.00000E-012,9.18759E+000
1,1,75,1.00000E+000,248.51000E-012,9.40448E+000,-15.37688E+000,299.00000E-012,9.30528E+000
1,1,76,1.00000E+000,256.43000E-012,9.52527E+000,-14.77388E+000,876.00000E-012,9.42591E+000
1,1,77,1.00000E+000,257.32000E-012,9.66357E+000,-14.17085E+000,984.00000E-012,9.57571E+000
1,1,78,1.00000E+000,262.22000E-012,9.78437E+000,-13.56784E+000,241.00000E-012,9.68526E+000
1,1,79,1.00000E+000,254.85000E-012,9.90516E+000,-12.96482E+000,493.00000E-012,9.80601E+000
1,1,80,1.00000E+000,269.95000E-012,10.02604E+000,-12.36181E+000,1.33100E-009,9.93002E+000
1,1,81,1.00000E+000,267.66000E-012,10.16615E+000,-11.75879E+000,931.00000E-012,10.06744E+000
1,1,82,1.00000E+000,271.75000E-012,10.28697E+000,-11.15578E+000,1.06600E-009,10.18776E+000
1,1,83,1.00000E+000,281.98000E-012,10.40778E+000,-10.55276E+000,1.37400E-009,10.30862E+000
1,1,84,1.00000E+000,272.80000E-012,10.52857E+000,-9.94975E+000,1.73000E-009,10.43262E+000
1,1,85,1.00000E+000,288.44000E-012,10.66622E+000,-9.34673E+000,1.17400E-009,10.56680E+000
1,1,86,1.00000E+000,305.31000E-012,10.78707E+000,-8.74372E+000,1.07500E-009,10.68787E+000
1,1,87,1.00000E+000,313.94000E-012,10.90789E+000,-8.14070E+000,1.42800E-009,10.80880E+000
1,1,88,1.00000E+000,310.24000E-012,11.02884E+000,-7.53769E+000,1.66100E-009,10.92953E+000
1,1,89,1.00000E+000,340.45000E-012,11.16734E+000,-6.93467E+000,1.18900E-009,11.06818E+000
1,1,90,1.00000E+000,328.95000E-012,11.28814E+000,-6.33166E+000,1.50800E-009,11.18898E+000
1,1,91,1.00000E+000,324.84000E-012,11.40922E+000,-5.72864E+000,1.69700E-009,11.31298E+000
1,1,92,1.00000E+000,329.12000E-012,11.53001E+000,-5.12564E+000,1.98600E-009,11.43064E+000
1,1,93,1.00000E+000,328.16000E-012,11.66858E+000,-4.52261E+000,-57.00000E-012,11.58580E+000
1,1,94,1.00000E+000,339.67000E-012,11.78942E+000,-3.91960E+000,1.59700E-009,11.69343E+000
1,1,95,1.00000E+000,365.57000E-012,11.91022E+000,-3.31658E+000,1.45300E-009,11.81427E+000
1,1,96,1.00000E+000,384.42000E-012,12.03145E+000,-2.71357E+000,2.04900E-009,11.93191E+000
1,1,97,1.00000E+000,388.60000E-012,12.16990E+000,-2.11055E+000,1.72500E-009,12.07075E+000
1,1,98,1.00000E+000,384.78000E-012,12.29076E+000,-1.50753E+000,1.96400E-009,12.19154E+000
1,1,99,1.00000E+000,405.44000E-012,12.41157E+000,-904.52300E-003,2.11700E-009,12.31241E+000
1,1,100,1.00000E+000,410.67000E-012,12.53236E+000,-301.50800E-003,1.02200E-009,12.43638E+000
1,1,101,1.00000E+000,406.59000E-012,12.67115E+000,301.50700E-003,-453.00000E-012,12.58352E+000
1,1,102,1.00000E+000,417.80000E-012,12.79194E+000,904.52400E-003,2.11000E-009,12.69279E+000
1,1,103,1.00000E+000,423.28000E-012,12.91286E+000,1.50754E+000,934.00000E-012,12.81676E+000
1,1,104,1.00000E+000,451.47000E-012,13.03366E+000,2.11055E+000,1.72600E-009,12.93475E+000
1,1,105,1.00000E+000,448.37000E-012,13.17340E+000,2.71357E+000,2.33800E-009,13.07406E+000
1,1,106,1.00000E+000,454.03000E-012,13.29425E+000,3.31658E+000,1.71200E-009,13.19505E+000
1,1,107,1.00000E+000,455.53000E-012,13.41504E+000,3.91960E+000,171.00000E-012,13.31907E+000
1,1,108,1.00000E+000,470.53000E-012,13.53639E+000,4.52261E+000,1.33000E-009,13.43671E+000
1,1,109,1.00000E+000,470.81000E-012,13.67368E+000,5.12563E+000,1.85800E-009,13.57451E+000
1,1,110,1.00000E+000,477.30000E-012,13.79540E+000,5.72864E+000,431.00000E-012,13.69853E+000
1,1,111,1.00000E+000,481.17000E-012,13.91638E+000,6.33166E+000,1.11700E-009,13.81745E+000
1,1,112,1.00000E+000,507.63000E-012,14.03719E+000,6.93467E+000,-158.00000E-012,13.94121E+000
1,1,113,1.00000E+000,465.50000E-012,14.17493E+000,7.53769E+000,1.66400E-009,14.07578E+000
1,1,114,1.00000E+000,493.72000E-012,14.29572E+000,8.14070E+000,19.00000E-012,14.19977E+000
1,1,115,1.00000E+000,511.94000E-012,14.41652E+000,8.74372E+000,-112.00000E-012,14.32053E+000
1,1,116,1.00000E+000,539.11000E-012,14.53739E+000,9.34673E+000,1.01100E-009,14.43813E+000
1,1,117,1.00000E+000,483.52000E-012,14.67750E+000,9.94975E+000,725.00000E-012,14.57879E+000
1,1,118,1.00000E+000,487.17000E-012,14.79831E+000,10.55276E+000,625.00000E-012,14.69911E+000
1,1,119,1.00000E+000,509.98000E-012,14.91912E+000,11.15578E+000,345.00000E-012,14.81996E+000
1,1,120,1.00000E+000,534.21000E-012,15.04069E+000,11.75879E+000,-344.00000E-012,14.94396E+000
1,1,121,1.00000E+000,534.03000E-012,15.17747E+000,12.36181E+000,1.45200E-009,15.07813E+000
1,1,122,1.00000E+000,583.37000E-012,15.29876E+000,12.96482E+000,685.00000E-012,15.19911E+000
1,1,123,1.00000E+000,597.19000E-012,15.41957E+000,13.56784E+000,288.00000E-012,15.32040E+000
1,1,124,1.00000E+000,621.62000E-012,15.54037E+000,14.17085E+000,-228.00000E-012,15.44446E+000
1,1,125,1.00000E+000,626.13000E-012,15.67871E+000,14.77387E+000,572.00000E-012,15.57953E+000
1,1,126,1.00000E+000,646.03000E-012,15.79951E+000,15.37688E+000,-417.00000E-012,15.70357E+000
1,1,127,1.00000E+000,664.70000E-012,15.92031E+000,15.97990E+000,540.00000E-012,15.82103E+000
1,1,128,1.00000E+000,642.02000E-012,16.04158E+000,16.58291E+000,172.00000E-012,15.94192E+000
1,1,129,1.00000E+000,667.50000E-012,16.17992E+000,17.18593E+000,894.00000E-012,16.09761E+000
1,1,130,1.00000E+000,663.54000E-012,16.30075E+000,17.78894E+000,-144.00000E-012,16.20476E+000
1,1,131,1.00000E+000,650.40000E-012,16.42155E+000,18.39196E+000,-39.00000E-012,16.32561E+000
1,1,132,1.00000E+000,661.16000E-012,16.54251E+000,18.99496E+000,228.00000E-012,16.44297E+000
1,1,133,1.00000E+000,716.20000E-012,16.68140E+000,19.59799E+000,149.00000E-012,16.58216E+000
1,1,134,1.00000E+000,740.81000E-012,16.80225E+000,20.20101E+000,30.00000E-012,16.70623E+000
1,1,135,1.00000E+000,703.43000E-012,16.92307E+000,20.80402E+000,-75.00000E-012,16.82392E+000
1,1,136,1.00000E+000,756.02000E-012,17.04401E+000,21.40700E+000,-135.00000E-012,16.94495E+000
1,1,137,1.00000E+000,745.89000E-012,17.18250E+000,22.01010E+000,1.65500E-009,17.09514E+000
1,1,138,1.00000E+000,795.94000E-012,17.30330E+000,22.61310E+000,278.00000E-012,17.20740E+000
1,1,139,1.00000E+000,813.55000E-012,17.42416E+000,23.21610E+000,586.00000E-012,17.32818E+000
1,1,140,1.00000E+000,811.78000E-012,17.54493E+000,23.81910E+000,324.00000E-012,17.44578E+000
1,1,141,1.00000E+000,755.19000E-012,17.68379E+000,24.42210E+000,-146.00000E-012,17.60184E+000
1,1,142,1.00000E+000,752.53000E-012,17.80462E+000,25.02510E+000,177.00000E-012,17.70549E+000
1,1,143,1.00000E+000,775.01000E-012,17.92542E+000,25.62810E+000,419.00000E-012,17.82632E+000
1,1,144,1.00000E+000,800.08000E-012,18.04664E+000,26.23120E+000,646.00000E-012,17.94705E+000
1,1,145,1.00000E+000,784.69000E-012,18.18608E+000,26.83420E+000,885.00000E-012,18.09838E+000
1,1,146,1.00000E+000,812.17000E-012,18.30693E+000,27.43720E+000,729.00000E-012,18.20774E+000
1,1,147,1.00000E+000,852.62000E-012,18.42775E+000,28.04020E+000,1.37600E-009,18.32845E+000
1,1,148,1.00000E+000,875.07000E-012,18.54855E+000,28.64320E+000,1.38900E-009,18.44945E+000
1,1,149,1.00000E+000,844.10000E-012,18.68633E+000,29.24620E+000,983.00000E-012,18.58699E+000
1,1,150,1.00000E+000,900.79000E-012,18.80713E+000,29.84920E+000,1.09000E-009,18.70775E+000
1,1,151,1.00000E+000,884.06000E-012,18.92823E+000,30.45230E+000,1.04900E-009,18.82877E+000
1,1,152,1.00000E+000,861.34000E-012,19.04909E+000,31.05530E+000,1.72100E-009,18.94967E+000
1,1,153,1.00000E+000,922.27000E-012,19.18860E+000,31.65830E+000,-66.00000E-012,19.10568E+000
1,1,154,1.00000E+000,976.39000E-012,19.30940E+000,32.26130E+000,2.01300E-009,19.21007E+000
1,1,155,1.00000E+000,983.55000E-012,19.43019E+000,32.86430E+000,1.73800E-009,19.33103E+000
1,1,156,1.00000E+000,1.01535E-009,19.55098E+000,33.46730E+000,1.72500E-009,19.45506E+000
1,1,157,1.00000E+000,1.03145E-009,19.68326E+000,34.07040E+000,584.00000E-012,19.61933E+000
1,1,158,1.00000E+000,982.90000E-012,19.80418E+000,34.67340E+000,229.00000E-012,19.70503E+000
1,1,159,1.00000E+000,1.12715E-009,19.92499E+000,35.27640E+000,307.00000E-012,19.82588E+000
1,1,160,1.00000E+000,1.04263E-009,20.04578E+000,35.87940E+000,397.00000E-012,19.94662E+000
1,1,161,1.00000E+000,1.05926E-009,20.19020E+000,36.48240E+000,-426.00000E-012,20.10354E+000
1,1,162,1.00000E+000,1.12650E-009,20.31100E+000,37.08540E+000,1.72100E-009,20.21513E+000
1,1,163,1.00000E+000,1.09493E-009,20.43179E+000,37.68840E+000,2.22500E-009,20.33240E+000
1,1,164,1.00000E+000,1.10147E-009,20.55287E+000,38.29150E+000,2.25500E-009,20.45342E+000
1,1,165,1.00000E+000,1.04326E-009,20.69146E+000,38.89450E+000,1.92000E-009,20.59230E+000
1,1,166,1.00000E+000,1.17018E-009,20.81230E+000,39.49750E+000,1.51300E-009,20.71638E+000
1,1,167,1.00000E+000,1.20294E-009,20.93309E+000,40.10050E+000,2.38300E-009,20.83395E+000
1,1,168,1.00000E+000,1.22084E-009,21.05411E+000,40.70350E+000,1.14500E-009,20.95799E+000
1,1,169,1.00000E+000,1.26252E-009,21.19279E+000,41.30650E+000,-19.00000E-012,21.10564E+000
1,1,170,1.00000E+000,1.23596E-009,21.31359E+000,41.90950E+000,1.12300E-009,21.21773E+000
1,1,171,1.00000E+000,1.23534E-009,21.43441E+000,42.51260E+000,2.07200E-009,21.33525E+000
1,1,172,1.00000E+000,1.15258E-009,21.55520E+000,43.11560E+000,751.00000E-012,21.45931E+000
1,1,173,1.00000E+000,1.23477E-009,21.69406E+000,43.71860E+000,2.07000E-009,21.59489E+000
1,1,174,1.00000E+000,1.27485E-009,21.81486E+000,44.32160E+000,2.03500E-009,21.71570E+000
1,1,175,1.00000E+000,1.20536E-009,21.93565E+000,44.92460E+000,2.31800E-009,21.83639E+000
1,1,176,1.00000E+000,1.28443E-009,22.05667E+000,45.52760E+000,1.62300E-009,21.95735E+000
1,1,177,1.00000E+000,1.33056E-009,22.19660E+000,46.13070E+000,1.45100E-009,22.09777E+000
1,1,178,999.99900E-003,1.39977E-009,22.31739E+000,46.73370E+000,1.42900E-009,22.21822E+000
1,1,179,1.00000E+000,1.31186E-009,22.43818E+000,47.33670E+000,-17.00000E-012,22.34239E+000
1,1,180,999.99900E-003,1.33495E-009,22.55915E+000,47.93970E+000,-269.00000E-012,22.46311E+000
1,1,181,1.00000E+000,1.33886E-009,22.69661E+000,48.54270E+000,1.28000E-009,22.60993E+000
1,1,182,999.99900E-003,1.30741E-009,22.81749E+000,49.14570E+000,1.30600E-009,22.71830E+000
1,1,183,1.00000E+000,1.32263E-009,22.93831E+000,49.74870E+000,1.49100E-009,22.83894E+000
1,1,184,1.00000E+000,1.46848E-009,23.05912E+000,50.35180E+000,584.00000E-012,22.96000E+000
1,1,185,1.00000E+000,1.44534E-009,23.19788E+000,50.95480E+000,1.67700E-009,23.09850E+000
1,1,186,1.00000E+000,1.45807E-009,23.31869E+000,51.55780E+000,839.00000E-012,23.21952E+000
1,1,187,1.00000E+000,1.57201E-009,23.43949E+000,52.16080E+000,541.00000E-012,23.34033E+000
1,1,188,1.00000E+000,1.54007E-009,23.56029E+000,52.76380E+000,-168.00000E-012,23.46442E+000
1,1,189,1.00000E+000,1.55901E-009,23.70215E+000,53.36680E+000,65.00000E-012,23.60304E+000
1,1,190,1.00000E+000,1.62490E-009,23.82298E+000,53.96980E+000,40.00000E-012,23.72379E+000
1,1,191,999.99900E-003,1.60442E-009,23.94378E+000,54.57290E+000,50.00000E-012,23.84462E+000
1,1,192,1.00000E+000,1.72786E-009,24.06458E+000,55.17590E+000,350.00000E-012,23.96541E+000
1,1,193,1.00000E+000,1.67035E-009,24.20038E+000,55.77890E+000,1.06400E-009,24.11767E+000
1,1,194,1.00000E+000,1.62276E-009,24.32149E+000,56.38190E+000,451.00000E-012,24.22205E+000
1,1,195,999.99900E-003,1.61082E-009,24.44233E+000,56.98490E+000,833.00000E-012,24.34833E+000
1,1,196,1.00000E+000,1.56891E-009,24.56320E+000,57.58790E+000,4.00000E-012,24.46404E+000
1,1,197,1.00000E+000,1.70189E-009,24.70261E+000,58.19100E+000,-24.00000E-012,24.60349E+000
1,1,198,1.00000E+000,1.73220E-009,24.82340E+000,58.79400E+000,117.00000E-012,24.72425E+000
1,1,199,1.00000E+000,1.75194E-009,24.94420E+000,59.39700E+000,684.00000E-012,24.84836E+000
1,1,200,1.00000E+000,1.84954E-009,25.06546E+000,60.00000E+000,690.00000E-012,24.96560E+000
