Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,139,-7.60001E+000,-594.45800E-009,17.95522E+000
1,1,140,-7.80000E+000,-626.66800E-009,18.07723E+000
1,1,141,-8.00000E+000,-653.94200E-009,18.19941E+000
1,1,142,-8.20000E+000,-674.54700E-009,18.32138E+000
1,1,143,-8.40000E+000,-700.73500E-009,18.44334E+000
1,1,144,-8.60000E+000,-732.06400E-009,18.56532E+000
1,1,145,-8.80000E+000,-767.97300E-009,18.68726E+000
1,1,146,-9.00000E+000,-810.83700E-009,18.81208E+000
1,1,147,-9.20000E+000,-822.31400E-009,18.93687E+000
1,1,148,-9.40000E+000,-830.10700E-009,19.06167E+000
1,1,149,-9.60000E+000,-893.64000E-009,19.18363E+000
1,1,150,-9.80000E+000,-920.51000E-009,19.30558E+000
1,1,151,-10.00000E+000,-975.67000E-009,19.42751E+000
1,1,152,-9.80000E+000,-895.44000E-009,19.54944E+000
1,1,153,-9.60000E+000,-851.50100E-009,19.67455E+000
1,1,154,-9.40000E+000,-809.74200E-009,19.79699E+000
1,1,155,-9.20000E+000,-750.15500E-009,19.92032E+000
1,1,156,-9.00000E+000,-717.67600E-009,20.04229E+000
1,1,157,-8.80000E+000,-668.76900E-009,20.16425E+000
1,1,158,-8.60000E+000,-632.54900E-009,20.28646E+000
1,1,159,-8.40000E+000,-599.50900E-009,20.40892E+000
1,1,160,-8.20000E+000,-572.24300E-009,20.53087E+000
1,1,161,-8.00000E+000,-538.51500E-009,20.65286E+000
1,1,162,-7.80000E+000,-510.80700E-009,20.77485E+000
1,1,163,-7.60000E+000,-477.10200E-009,20.89684E+000
1,1,164,-7.40000E+000,-449.67400E-009,21.01881E+000
1,1,165,-7.20000E+000,-422.50300E-009,21.14075E+000
1,1,166,-7.00000E+000,-426.16200E-009,21.26276E+000
1,1,167,-6.80000E+000,-402.97800E-009,21.38472E+000
1,1,168,-6.60000E+000,-381.11400E-009,21.50668E+000
1,1,169,-6.40000E+000,-358.26900E-009,21.62864E+000
1,1,170,-6.20000E+000,-331.90100E-009,21.75065E+000
1,1,171,-6.00000E+000,-309.69200E-009,21.87273E+000
1,1,172,-5.80000E+000,-293.91600E-009,21.99470E+000
1,1,173,-5.60000E+000,-272.65500E-009,22.11670E+000
1,1,174,-5.40000E+000,-254.96500E-009,22.23870E+000
1,1,175,-5.20000E+000,-239.04400E-009,22.36100E+000
1,1,176,-5.00000E+000,-221.71100E-009,22.48292E+000
1,1,177,-4.80000E+000,-189.50100E-009,22.60487E+000
1,1,178,-4.60000E+000,-173.11700E-009,22.72682E+000
1,1,179,-4.40000E+000,-158.68200E-009,22.84887E+000
1,1,180,-4.20000E+000,-144.44700E-009,22.97082E+000
1,1,181,-4.00000E+000,-132.50800E-009,23.09276E+000
1,1,182,-3.80000E+000,-125.84900E-009,23.21471E+000
1,1,183,-3.60000E+000,-113.60100E-009,23.33670E+000
1,1,184,-3.40000E+000,-102.33700E-009,23.45866E+000
1,1,185,-3.20000E+000,-90.62300E-009,23.58061E+000
1,1,186,-3.00000E+000,-81.41300E-009,23.70310E+000
1,1,187,-2.80000E+000,-71.21790E-009,23.84402E+000
1,1,188,-2.60000E+000,-61.41600E-009,23.97977E+000
1,1,189,-2.40000E+000,-52.46370E-009,24.10171E+000
1,1,190,-2.20000E+000,-43.94930E-009,24.22372E+000
1,1,191,-2.00000E+000,-36.30350E-009,24.34576E+000
1,1,192,-1.80000E+000,-29.45580E-009,24.46771E+000
1,1,193,-1.60000E+000,-23.17630E-009,24.58971E+000
1,1,194,-1.40000E+000,-17.28300E-009,24.71167E+000
1,1,195,-1.20000E+000,-12.50810E-009,24.83368E+000
1,1,196,-1.00000E+000,-7.97613E-009,24.97058E+000
1,1,197,-800.00000E-003,-4.44701E-009,25.13601E+000
1,1,198,-600.00000E-003,-1.98116E-009,25.28423E+000
1,1,199,-400.00000E-003,-630.39000E-012,25.42937E+000
1,1,200,-200.00000E-003,-128.34000E-012,25.57475E+000
