Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,164,-7.40000E+000,-9.20765E-009,23.28649E+000
1,1,165,-7.20000E+000,-8.77488E-009,23.44553E+000
1,1,166,-7.00000E+000,-8.49848E-009,23.59072E+000
1,1,167,-6.80000E+000,-7.99042E-009,23.73589E+000
1,1,168,-6.60000E+000,-7.18528E-009,23.88102E+000
1,1,169,-6.40000E+000,-6.76488E-009,24.02620E+000
1,1,170,-6.20000E+000,-6.40182E-009,24.17137E+000
1,1,171,-6.00000E+000,-6.23628E-009,24.31648E+000
1,1,172,-5.80000E+000,-5.53632E-009,24.46216E+000
1,1,173,-5.60000E+000,-5.28693E-009,24.60790E+000
1,1,174,-5.40000E+000,-5.37367E-009,24.75498E+000
1,1,175,-5.20000E+000,-4.90476E-009,24.90142E+000
1,1,176,-5.00000E+000,-4.54227E-009,25.04653E+000
1,1,177,-4.80000E+000,-5.05504E-009,25.19165E+000
1,1,178,-4.60000E+000,-4.09766E-009,25.33684E+000
1,1,179,-4.40000E+000,-3.78317E-009,25.48200E+000
1,1,180,-4.20000E+000,-3.65343E-009,25.62717E+000
1,1,181,-4.00000E+000,-3.29767E-009,25.77233E+000
1,1,182,-3.80000E+000,-3.24129E-009,25.91751E+000
1,1,183,-3.60000E+000,-2.99044E-009,26.06270E+000
1,1,184,-3.40000E+000,-2.81828E-009,26.20825E+000
1,1,185,-3.20000E+000,-2.35644E-009,26.35521E+000
1,1,186,-3.00000E+000,-2.16060E-009,26.50040E+000
1,1,187,-2.80000E+000,-1.90564E-009,26.64553E+000
1,1,188,-2.60000E+000,-1.88918E-009,26.79071E+000
1,1,189,-2.40000E+000,-1.58143E-009,26.93582E+000
1,1,190,-2.20000E+000,-1.62961E-009,27.08101E+000
1,1,191,-2.00000E+000,-1.44523E-009,27.22611E+000
1,1,192,-1.80000E+000,-1.14552E-009,27.37136E+000
1,1,193,-1.60000E+000,-936.79000E-012,27.51782E+000
1,1,194,-1.40000E+000,-806.23000E-012,27.66306E+000
1,1,195,-1.20000E+000,-663.07000E-012,27.80821E+000
1,1,196,-1.00000E+000,-550.51000E-012,27.95419E+000
1,1,197,-800.00000E-003,-393.03000E-012,28.09934E+000
1,1,198,-600.00000E-003,-269.44000E-012,28.24460E+000
1,1,199,-400.00000E-003,-159.46000E-012,28.38974E+000
1,1,200,-200.00000E-003,-49.57000E-012,28.53487E+000
