Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,1.00000E+000,6.32000E-012,133.58400E-003,-60.00000E+000,-1.63700E-009,10.57400E-003
1,1,2,1.00000E+000,3.11000E-012,255.00100E-003,-59.39700E+000,-1.39300E-009,155.93100E-003
1,1,3,1.00000E+000,3.12000E-012,376.25900E-003,-58.79400E+000,-888.00000E-012,277.25800E-003
1,1,4,1.00000E+000,2.02000E-012,497.40000E-003,-58.19100E+000,504.00000E-012,401.54700E-003
1,1,5,1.00000E+000,4.36000E-012,640.91300E-003,-57.58790E+000,1.10500E-009,541.35300E-003
1,1,6,1.00000E+000,4.42000E-012,761.71700E-003,-56.98490E+000,854.00000E-012,662.55900E-003
1,1,7,1.00000E+000,4.76000E-012,882.94800E-003,-56.38190E+000,1.15200E-009,783.44000E-003
1,1,8,1.00000E+000,4.02000E-012,1.00398E+000,-55.77890E+000,1.32700E-009,904.88000E-003
1,1,9,1.00000E+000,4.32000E-012,1.14396E+000,-55.17590E+000,-182.00000E-012,1.05905E+000
1,1,10,1.00000E+000,3.10000E-012,1.26475E+000,-54.57290E+000,1.14900E-009,1.16565E+000
1,1,11,1.00000E+000,3.25000E-012,1.38555E+000,-53.96980E+000,1.06600E-009,1.28644E+000
1,1,12,1.00000E+000,2.74000E-012,1.50665E+000,-53.36680E+000,984.00000E-012,1.40718E+000
1,1,13,1.00000E+000,1.05000E-012,1.64552E+000,-52.76380E+000,1.14200E-009,1.54679E+000
1,1,14,1.00000E+000,110.00000E-015,1.76630E+000,-52.16080E+000,1.02800E-009,1.66712E+000
1,1,15,1.00000E+000,350.00000E-015,1.88718E+000,-51.55780E+000,737.00000E-012,1.78798E+000
1,1,16,1.00000E+000,-120.00000E-015,2.00838E+000,-50.95480E+000,547.00000E-012,1.90887E+000
1,1,17,1.00000E+000,-760.00000E-015,2.14489E+000,-50.35180E+000,-602.00000E-012,2.05644E+000
1,1,18,1.00000E+000,1.49000E-012,2.26567E+000,-49.74870E+000,1.18600E-009,2.16657E+000
1,1,19,1.00000E+000,1.16000E-012,2.38653E+000,-49.14570E+000,1.16000E-009,2.28734E+000
1,1,20,1.00000E+000,760.00000E-015,2.50737E+000,-48.54270E+000,796.00000E-012,2.40818E+000
1,1,21,1.00000E+000,970.00000E-015,2.64572E+000,-47.93970E+000,1.10400E-009,2.54661E+000
1,1,22,1.00000E+000,920.00000E-015,2.76652E+000,-47.33670E+000,991.00000E-012,2.66737E+000
1,1,23,1.00000E+000,820.00000E-015,2.88738E+000,-46.73370E+000,673.00000E-012,2.78819E+000
1,1,24,1.00000E+000,-920.00000E-015,3.00911E+000,-46.13070E+000,453.00000E-012,2.90915E+000
1,1,25,1.00000E+000,1.32000E-012,3.14925E+000,-45.52760E+000,-92.00000E-012,3.05047E+000
1,1,26,1.00000E+000,710.00000E-015,3.27003E+000,-44.92460E+000,-195.00000E-012,3.17086E+000
1,1,27,1.00000E+000,530.00000E-015,3.39087E+000,-44.32160E+000,-817.00000E-012,3.29498E+000
1,1,28,1.00000E+000,-220.00000E-015,3.51212E+000,-43.71860E+000,-414.00000E-012,3.41589E+000
1,1,29,1.00000E+000,2.49000E-012,3.64894E+000,-43.11560E+000,218.00000E-012,3.54978E+000
1,1,30,1.00000E+000,2.89000E-012,3.77015E+000,-42.51260E+000,-312.00000E-012,3.67100E+000
1,1,31,1.00000E+000,2.64000E-012,3.89101E+000,-41.90950E+000,-288.00000E-012,3.79181E+000
1,1,32,1.00000E+000,2.67000E-012,4.01182E+000,-41.30650E+000,-476.00000E-012,3.91267E+000
1,1,33,1.00000E+000,1.52000E-012,4.14946E+000,-40.70350E+000,404.00000E-012,4.05012E+000
1,1,34,1.00000E+000,1.58000E-012,4.27028E+000,-40.10040E+000,-4.61600E-009,4.17068E+000
1,1,35,1.00000E+000,3.25000E-012,4.39114E+000,-39.49750E+000,292.00000E-012,4.29179E+000
1,1,36,1.00000E+000,890.00000E-015,4.51300E+000,-38.89450E+000,-282.00000E-012,4.41461E+000
1,1,37,1.00000E+000,-1.06000E-012,4.65066E+000,-38.29150E+000,-205.00000E-012,4.55151E+000
1,1,38,1.00000E+000,-880.00000E-015,4.77145E+000,-37.68840E+000,-360.00000E-012,4.67558E+000
1,1,39,1.00000E+000,-2.28000E-012,4.89229E+000,-37.08540E+000,-268.00000E-012,4.79640E+000
1,1,40,1.00000E+000,1.28000E-012,5.01309E+000,-36.48240E+000,144.00000E-012,4.91721E+000
1,1,41,1.00000E+000,10.00000E-015,5.15354E+000,-35.87940E+000,-219.00000E-012,5.05485E+000
1,1,42,1.00000E+000,-30.00000E-015,5.27433E+000,-35.27640E+000,1.19800E-009,5.18061E+000
1,1,43,1.00000E+000,70.00000E-015,5.39515E+000,-34.67340E+000,818.00000E-012,5.29921E+000
1,1,44,1.00000E+000,-280.00000E-015,5.51596E+000,-34.07040E+000,65.00000E-012,5.41680E+000
1,1,45,1.00000E+000,-1.55000E-012,5.65342E+000,-33.46730E+000,-219.00000E-012,5.55406E+000
1,1,46,1.00000E+000,1.50000E-012,5.77423E+000,-32.86430E+000,515.00000E-012,5.67834E+000
1,1,47,1.00000E+000,2.20000E-012,5.89510E+000,-32.26130E+000,437.00000E-012,5.79568E+000
1,1,48,1.00000E+000,110.00000E-015,6.01714E+000,-31.65830E+000,1.00500E-009,5.91886E+000
1,1,49,1.00000E+000,20.00000E-015,6.15440E+000,-31.05530E+000,917.00000E-012,6.06661E+000
1,1,50,1.00000E+000,-10.00000E-015,6.27519E+000,-30.45230E+000,119.00000E-012,6.17605E+000
1,1,51,1.00000E+000,-190.00000E-015,6.39616E+000,-29.84920E+000,1.34700E-009,6.30009E+000
1,1,52,1.00000E+000,1.52000E-012,6.51702E+000,-29.24620E+000,1.25400E-009,6.42106E+000
1,1,53,1.00000E+000,1.09000E-012,6.65572E+000,-28.64320E+000,378.00000E-012,6.56807E+000
1,1,54,1.00000E+000,1.28000E-012,6.77654E+000,-28.04020E+000,1.54900E-009,6.68217E+000
1,1,55,1.00000E+000,240.00000E-015,6.89742E+000,-27.43720E+000,1.52200E-009,6.80147E+000
1,1,56,1.00000E+000,150.00000E-015,7.01822E+000,-26.83420E+000,1.64100E-009,6.92232E+000
1,1,57,1.00000E+000,-30.00000E-015,7.15701E+000,-26.23120E+000,831.00000E-012,7.05785E+000
1,1,58,1.00000E+000,60.00000E-015,7.27781E+000,-25.62810E+000,1.51500E-009,7.18191E+000
1,1,59,1.00000E+000,410.00000E-015,7.39866E+000,-25.02520E+000,1.53800E-009,7.29926E+000
1,1,60,1.00000E+000,290.00000E-015,7.51949E+000,-24.42210E+000,1.49500E-009,7.42358E+000
1,1,61,1.00000E+000,-700.00000E-015,7.65830E+000,-23.81910E+000,1.35400E-009,7.55914E+000
1,1,62,1.00000E+000,-1.08000E-012,7.77911E+000,-23.21610E+000,1.53500E-009,7.67995E+000
1,1,63,1.00000E+000,-220.00000E-015,7.89998E+000,-22.61310E+000,1.41900E-009,7.80078E+000
1,1,64,1.00000E+000,-1.04000E-012,8.02087E+000,-22.01010E+000,1.84100E-009,7.92168E+000
1,1,65,1.00000E+000,1.33000E-012,8.15947E+000,-21.40700E+000,-634.00000E-012,8.07155E+000
1,1,66,1.00000E+000,-270.00000E-015,8.28085E+000,-20.80402E+000,1.87900E-009,8.18209E+000
1,1,67,1.00000E+000,-90.00000E-015,8.40168E+000,-20.20101E+000,1.01300E-009,8.30566E+000
1,1,68,1.00000E+000,-1.21000E-012,8.52252E+000,-19.59800E+000,2.10000E-009,8.42311E+000
1,1,69,1.00000E+000,-30.00000E-015,8.66072E+000,-18.99497E+000,-581.00000E-012,8.57280E+000
1,1,70,1.00000E+000,-90.00000E-015,8.78152E+000,-18.39196E+000,2.32100E-009,8.68220E+000
1,1,71,1.00000E+000,1.74000E-012,8.90269E+000,-17.78894E+000,728.00000E-012,8.80638E+000
1,1,72,1.00000E+000,80.00000E-015,9.02396E+000,-17.18593E+000,1.22300E-009,8.92553E+000
1,1,73,1.00000E+000,1.19000E-012,9.16296E+000,-16.58291E+000,2.01800E-009,9.06364E+000
1,1,74,1.00000E+000,290.00000E-015,9.28377E+000,-15.97990E+000,1.43200E-009,9.18461E+000
1,1,75,1.00000E+000,2.07000E-012,9.40456E+000,-15.37688E+000,1.24600E-009,9.30541E+000
1,1,76,1.00000E+000,4.45000E-012,9.52579E+000,-14.77387E+000,-236.00000E-012,9.42938E+000
1,1,77,1.00000E+000,11.60000E-012,9.66423E+000,-14.17085E+000,1.31100E-009,9.56511E+000
1,1,78,1.00000E+000,19.38000E-012,9.78600E+000,-13.56784E+000,370.00000E-012,9.68770E+000
1,1,79,1.00000E+000,31.69000E-012,9.90687E+000,-12.96482E+000,-573.00000E-012,9.81115E+000
1,1,80,1.00000E+000,52.84000E-012,10.02768E+000,-12.36181E+000,-558.00000E-012,9.93178E+000
1,1,81,1.00000E+000,93.37000E-012,10.16444E+000,-11.75879E+000,513.00000E-012,10.07658E+000
1,1,82,1.00000E+000,117.15000E-012,10.28532E+000,-11.15578E+000,888.00000E-012,10.18622E+000
1,1,83,1.00000E+000,168.01000E-012,10.40612E+000,-10.55276E+000,641.00000E-012,10.30696E+000
1,1,84,1.00000E+000,239.98000E-012,10.52737E+000,-9.94975E+000,106.00000E-012,10.42857E+000
1,1,85,1.00000E+000,287.19000E-012,10.66664E+000,-9.34673E+000,351.00000E-012,10.56749E+000
1,1,86,1.00000E+000,374.52000E-012,10.78744E+000,-8.74372E+000,161.00000E-012,10.68827E+000
1,1,87,1.00000E+000,456.65000E-012,10.90825E+000,-8.14070E+000,62.00000E-012,10.80911E+000
1,1,88,1.00000E+000,569.03000E-012,11.02921E+000,-7.53769E+000,391.00000E-012,10.92972E+000
1,1,89,1.00000E+000,640.83000E-012,11.16791E+000,-6.93467E+000,39.00000E-012,11.06875E+000
1,1,90,1.00000E+000,759.28000E-012,11.28893E+000,-6.33166E+000,253.00000E-012,11.19496E+000
1,1,91,1.00000E+000,896.01000E-012,11.40976E+000,-5.72864E+000,-32.00000E-012,11.31384E+000
1,1,92,1.00000E+000,1.01278E-009,11.53057E+000,-5.12563E+000,155.00000E-012,11.43460E+000
1,1,93,1.00000E+000,1.15321E-009,11.66815E+000,-4.52261E+000,33.00000E-012,11.56904E+000
1,1,94,1.00000E+000,1.29786E-009,11.78910E+000,-3.91960E+000,-163.00000E-012,11.68980E+000
1,1,95,1.00000E+000,1.41076E-009,11.91033E+000,-3.31659E+000,105.00000E-012,11.81055E+000
1,1,96,1.00000E+000,1.62497E-009,12.03114E+000,-2.71358E+000,269.00000E-012,11.93178E+000
1,1,97,1.00000E+000,1.73698E-009,12.17035E+000,-2.11055E+000,-242.00000E-012,12.07118E+000
1,1,98,1.00000E+000,1.94885E-009,12.29114E+000,-1.50753E+000,14.00000E-012,12.19196E+000
1,1,99,1.00000E+000,2.13016E-009,12.41194E+000,-904.53800E-003,274.00000E-012,12.31255E+000
1,1,100,1.00000E+000,2.27079E-009,12.53318E+000,-301.50700E-003,262.00000E-012,12.43356E+000
1,1,101,1.00000E+000,2.48584E-009,12.67097E+000,301.50900E-003,1.17100E-009,12.58351E+000
1,1,102,1.00000E+000,2.66018E-009,12.79214E+000,904.52300E-003,581.00000E-012,12.69302E+000
1,1,103,1.00000E+000,3.00299E-009,12.91309E+000,1.50754E+000,1.21000E-009,12.81696E+000
1,1,104,1.00000E+000,3.24826E-009,13.03388E+000,2.11055E+000,1.43800E-009,12.93810E+000
1,1,105,1.00000E+000,3.47609E-009,13.17286E+000,2.71357E+000,858.00000E-012,13.08437E+000
1,1,106,1.00000E+000,3.65916E-009,13.29397E+000,3.31658E+000,624.00000E-012,13.19455E+000
1,1,107,1.00000E+000,3.68728E-009,13.41482E+000,3.91960E+000,1.36900E-009,13.31544E+000
1,1,108,1.00000E+000,4.13484E-009,13.53564E+000,4.52261E+000,1.79400E-009,13.43984E+000
1,1,109,1.00000E+000,4.34080E-009,13.67310E+000,5.12563E+000,573.00000E-012,13.57447E+000
1,1,110,999.99900E-003,4.73271E-009,13.79389E+000,5.72864E+000,769.00000E-012,13.69473E+000
