Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,0.00000E+000,6.27000E-012,140.67400E-003
1,1,2,200.00000E-003,1.10756E-009,286.57300E-003
1,1,3,400.00000E-003,4.68514E-009,431.67700E-003
1,1,4,599.99000E-003,9.88920E-009,570.89400E-003
1,1,5,800.00000E-003,18.32090E-009,692.83300E-003
1,1,6,1.00001E+000,26.98940E-009,815.47900E-003
1,1,7,1.19999E+000,40.48780E-009,937.49500E-003
1,1,8,1.39996E+000,58.52190E-009,1.05973E+000
1,1,9,1.60001E+000,74.89800E-009,1.20145E+000
1,1,10,1.80000E+000,103.70700E-009,1.33997E+000
1,1,11,2.00000E+000,127.19300E-009,1.46195E+000
1,1,12,2.20000E+000,152.60100E-009,1.58390E+000
1,1,13,2.40000E+000,177.73600E-009,1.70584E+000
1,1,14,2.60000E+000,211.46400E-009,1.82783E+000
1,1,15,2.80000E+000,245.63000E-009,1.94978E+000
1,1,16,3.00000E+000,245.08100E-009,2.07173E+000
1,1,17,3.20000E+000,290.42200E-009,2.19367E+000
1,1,18,3.40000E+000,317.04100E-009,2.31561E+000
1,1,19,3.60000E+000,365.16000E-009,2.43755E+000
1,1,20,3.80000E+000,364.02300E-009,2.55959E+000
1,1,21,4.00000E+000,435.53600E-009,2.68156E+000
1,1,22,4.20000E+000,450.98900E-009,2.80353E+000
1,1,23,4.40000E+000,486.78800E-009,2.92550E+000
1,1,24,4.60000E+000,548.03600E-009,3.04745E+000
1,1,25,4.79999E+000,579.46200E-009,3.16946E+000
1,1,26,5.00000E+000,655.89900E-009,3.29138E+000
1,1,27,5.20000E+000,831.28600E-009,3.41334E+000
1,1,28,5.40000E+000,745.76600E-009,3.53814E+000
1,1,29,5.59999E+000,818.67400E-009,3.66295E+000
1,1,30,5.80000E+000,915.88000E-009,3.78492E+000
1,1,31,6.00000E+000,1.05245E-006,3.90685E+000
1,1,32,6.20000E+000,1.12742E-006,4.02928E+000
1,1,33,6.40000E+000,1.24661E-006,4.15124E+000
1,1,34,6.60000E+000,1.35226E-006,4.27319E+000
1,1,35,6.80000E+000,1.45538E-006,4.39513E+000
1,1,36,7.00000E+000,1.60693E-006,4.51707E+000
1,1,37,7.20000E+000,1.63658E-006,4.63899E+000
1,1,38,7.40000E+000,2.19188E-006,4.76092E+000
1,1,39,7.60000E+000,2.22145E-006,4.88285E+000
1,1,40,7.80000E+000,2.37927E-006,5.00523E+000
1,1,41,8.00000E+000,2.66540E-006,5.12718E+000
1,1,42,8.20000E+000,2.51917E-006,5.24910E+000
1,1,43,8.40000E+000,2.64969E-006,5.37101E+000
1,1,44,8.60000E+000,2.76176E-006,5.49297E+000
1,1,45,8.79999E+000,2.99483E-006,5.61515E+000
1,1,46,9.00000E+000,2.90183E-006,5.73708E+000
1,1,47,9.20000E+000,3.24382E-006,5.85900E+000
1,1,48,9.39999E+000,3.19923E-006,5.98092E+000
1,1,49,9.60000E+000,3.49595E-006,6.10285E+000
1,1,50,9.80000E+000,3.36237E-006,6.22480E+000
1,1,51,10.00000E+000,3.40555E-006,6.34672E+000
1,1,52,9.80000E+000,3.46884E-006,6.46908E+000
1,1,53,9.60000E+000,3.44736E-006,6.59103E+000
1,1,54,9.40000E+000,3.39930E-006,6.71299E+000
1,1,55,9.20000E+000,3.25886E-006,6.83496E+000
1,1,56,9.00000E+000,3.14533E-006,6.95692E+000
1,1,57,8.80000E+000,3.00212E-006,7.07885E+000
1,1,58,8.60000E+000,3.06546E-006,7.20080E+000
1,1,59,8.40000E+000,2.96689E-006,7.32272E+000
1,1,60,8.20000E+000,2.88362E-006,7.44467E+000
1,1,61,8.00000E+000,2.69818E-006,7.56658E+000
1,1,62,7.80000E+000,2.68082E-006,7.68850E+000
1,1,63,7.60000E+000,2.51578E-006,7.81042E+000
1,1,64,7.40000E+000,2.49073E-006,7.93233E+000
1,1,65,7.20000E+000,2.40368E-006,8.05441E+000
1,1,66,7.00000E+000,2.27653E-006,8.17682E+000
1,1,67,6.80000E+000,2.32143E-006,8.29917E+000
1,1,68,6.60000E+000,2.47475E-006,8.42110E+000
1,1,69,6.40000E+000,2.36298E-006,8.54304E+000
1,1,70,6.20000E+000,2.29094E-006,8.66497E+000
1,1,71,6.00000E+000,2.19762E-006,8.78689E+000
1,1,72,5.80000E+000,2.09471E-006,8.90882E+000
1,1,73,5.60000E+000,2.01120E-006,9.03075E+000
1,1,74,5.40000E+000,1.92123E-006,9.15300E+000
1,1,75,5.20000E+000,1.87651E-006,9.27636E+000
1,1,76,5.00000E+000,1.76550E-006,9.39876E+000
1,1,77,4.80000E+000,1.64704E-006,9.52079E+000
1,1,78,4.60000E+000,1.57028E-006,9.64272E+000
1,1,79,4.40000E+000,1.48667E-006,9.76466E+000
1,1,80,4.20000E+000,1.37560E-006,9.88660E+000
1,1,81,4.00000E+000,1.32932E-006,10.00851E+000
1,1,82,3.80000E+000,1.22765E-006,10.13051E+000
1,1,83,3.60000E+000,1.13376E-006,10.25250E+000
1,1,84,3.40000E+000,1.05922E-006,10.37442E+000
1,1,85,3.20000E+000,953.86000E-009,10.49677E+000
1,1,86,3.00000E+000,877.42900E-009,10.62279E+000
1,1,87,2.80000E+000,783.39800E-009,10.74474E+000
1,1,88,2.60000E+000,665.07800E-009,10.86671E+000
1,1,89,2.40000E+000,591.04400E-009,10.98869E+000
1,1,90,2.20000E+000,517.46600E-009,11.11068E+000
1,1,91,2.00000E+000,421.96300E-009,11.23265E+000
1,1,92,1.80000E+000,369.88200E-009,11.35461E+000
1,1,93,1.60000E+000,297.91000E-009,11.47657E+000
1,1,94,1.40000E+000,225.88400E-009,11.59851E+000
1,1,95,1.20000E+000,159.69700E-009,11.72047E+000
1,1,96,1.00000E+000,98.52600E-009,11.84245E+000
1,1,97,800.01000E-003,46.59410E-009,11.98174E+000
1,1,98,599.99000E-003,26.14310E-009,12.10396E+000
1,1,99,400.00000E-003,8.43259E-009,12.26064E+000
1,1,100,200.00000E-003,1.00233E-009,12.40597E+000
