Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,1.00000E+000,11.75000E-012,133.64100E-003,-60.00000E+000,-412.00000E-012,10.71000E-003
1,1,2,1.00000E+000,9.34000E-012,255.06200E-003,-59.39700E+000,-136.00000E-012,155.91300E-003
1,1,3,1.00000E+000,13.70000E-012,376.30200E-003,-58.79400E+000,-386.00000E-012,277.30400E-003
1,1,4,1.00000E+000,23.42000E-012,497.09600E-003,-58.19100E+000,-476.00000E-012,397.94300E-003
1,1,5,1.00000E+000,43.58000E-012,640.66300E-003,-57.58790E+000,-957.00000E-012,541.28700E-003
1,1,6,1.00000E+000,73.60000E-012,761.46200E-003,-56.98490E+000,-602.00000E-012,662.09000E-003
1,1,7,1.00000E+000,116.40000E-012,882.25800E-003,-56.38190E+000,-641.00000E-012,783.09800E-003
1,1,8,1.00000E+000,174.90000E-012,1.00349E+000,-55.77890E+000,25.00000E-012,904.19800E-003
1,1,9,1.00000E+000,230.85000E-012,1.14171E+000,-55.17590E+000,-728.00000E-012,1.04261E+000
1,1,10,1.00000E+000,315.66000E-012,1.26252E+000,-54.57290E+000,-525.00000E-012,1.16335E+000
1,1,11,1.00000E+000,415.77000E-012,1.38362E+000,-53.96980E+000,-323.00000E-012,1.28415E+000
1,1,12,1.00000E+000,549.92000E-012,1.50445E+000,-53.36680E+000,232.00000E-012,1.40515E+000
1,1,13,1.00000E+000,671.26000E-012,1.64365E+000,-52.76380E+000,28.00000E-012,1.54364E+000
1,1,14,1.00000E+000,791.59000E-012,1.76491E+000,-52.16080E+000,206.00000E-012,1.66621E+000
1,1,15,1.00000E+000,1.02687E-009,1.88570E+000,-51.55780E+000,1.02700E-009,1.78985E+000
1,1,16,999.99900E-003,1.23255E-009,2.00652E+000,-50.95480E+000,835.00000E-012,1.90714E+000
1,1,17,1.00000E+000,1.41619E-009,2.14423E+000,-50.35180E+000,-61.00000E-012,2.04513E+000
1,1,18,999.99900E-003,1.57745E-009,2.26502E+000,-49.74870E+000,135.00000E-012,2.16587E+000
1,1,19,999.99900E-003,2.02698E-009,2.38581E+000,-49.14570E+000,520.00000E-012,2.28667E+000
1,1,20,1.00000E+000,2.25657E-009,2.50662E+000,-48.54270E+000,1.33800E-009,2.41077E+000
1,1,21,1.00000E+000,2.39289E-009,2.64644E+000,-47.93970E+000,361.00000E-012,2.56741E+000
1,1,22,1.00000E+000,2.66064E-009,2.76723E+000,-47.33670E+000,1.13400E-009,2.66807E+000
1,1,23,1.00000E+000,2.93508E-009,2.88803E+000,-46.73370E+000,1.37600E-009,2.79218E+000
1,1,24,999.99800E-003,3.93081E-009,3.00906E+000,-46.13070E+000,1.12400E-009,2.91296E+000
1,1,25,1.00000E+000,4.24178E-009,3.14807E+000,-45.52760E+000,1.30600E-009,3.04939E+000
1,1,26,999.99700E-003,4.29392E-009,3.26887E+000,-44.92460E+000,1.28300E-009,3.16968E+000
1,1,27,999.99900E-003,4.90870E-009,3.38971E+000,-44.32160E+000,1.14000E-009,3.29382E+000
1,1,28,1.00000E+000,5.48518E-009,3.51051E+000,-43.71860E+000,968.00000E-012,3.41464E+000
1,1,29,1.00000E+000,5.49231E-009,3.64944E+000,-43.11560E+000,-320.00000E-012,3.56439E+000
1,1,30,999.99500E-003,5.88011E-009,3.77023E+000,-42.51260E+000,969.00000E-012,3.67436E+000
1,1,31,1.00000E+000,6.35153E-009,3.89105E+000,-41.90950E+000,1.46900E-009,3.79201E+000
1,1,32,1.00000E+000,7.53730E-009,4.01188E+000,-41.30650E+000,1.90500E-009,3.91253E+000
1,1,33,999.99900E-003,7.58099E-009,4.14938E+000,-40.70350E+000,1.97800E-009,4.05005E+000
1,1,34,1.00001E+000,8.28919E-009,4.27018E+000,-40.10050E+000,1.69600E-009,4.17108E+000
1,1,35,999.99700E-003,9.60930E-009,4.41610E+000,-39.49750E+000,1.70800E-009,4.29183E+000
1,1,36,999.99600E-003,9.08560E-009,4.56685E+000,-38.89450E+000,-736.00000E-012,4.44096E+000
1,1,37,1.00001E+000,8.82260E-009,4.68884E+000,-38.29150E+000,1.58800E-009,4.58831E+000
1,1,38,1.00000E+000,10.10640E-009,4.81080E+000,-37.68840E+000,1.64800E-009,4.71057E+000
1,1,39,1.00000E+000,10.47830E-009,4.93306E+000,-37.08540E+000,-174.00000E-012,4.83812E+000
1,1,40,999.99900E-003,10.16030E-009,5.06548E+000,-36.48240E+000,-239.00000E-012,4.95794E+000
1,1,41,1.00001E+000,11.05970E-009,5.18746E+000,-35.87940E+000,1.53400E-009,5.09042E+000
1,1,42,1.00000E+000,15.09320E-009,5.30992E+000,-35.27640E+000,1.36200E-009,5.20916E+000
1,1,43,1.00000E+000,14.12810E-009,5.43307E+000,-34.67340E+000,883.00000E-012,5.33486E+000
