Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,0.00000E+000,1.09000E-012,140.58300E-003
1,1,2,200.00000E-003,33.51000E-012,286.09400E-003
1,1,3,400.00000E-003,261.94000E-012,431.30900E-003
1,1,4,600.00000E-003,806.38000E-012,576.40500E-003
1,1,5,800.00000E-003,1.53561E-009,721.55700E-003
1,1,6,1.00000E+000,3.16617E-009,866.71300E-003
1,1,7,1.19999E+000,4.92658E-009,1.01182E+000
1,1,8,1.40000E+000,7.63980E-009,1.15702E+000
1,1,9,1.60000E+000,9.74280E-009,1.29622E+000
1,1,10,1.80000E+000,12.37070E-009,1.41822E+000
1,1,11,2.00000E+000,14.65140E-009,1.54017E+000
1,1,12,2.20000E+000,16.99350E-009,1.66212E+000
1,1,13,2.40000E+000,20.56170E-009,1.78406E+000
1,1,14,2.59999E+000,22.99340E-009,1.90599E+000
1,1,15,2.79999E+000,24.54660E-009,2.02794E+000
1,1,16,3.00000E+000,27.23420E-009,2.15051E+000
1,1,17,3.19999E+000,30.59920E-009,2.27247E+000
1,1,18,3.40000E+000,33.14960E-009,2.39441E+000
1,1,19,3.60000E+000,36.37260E-009,2.51640E+000
1,1,20,3.80000E+000,38.32430E-009,2.63843E+000
1,1,21,3.99999E+000,44.97480E-009,2.76040E+000
1,1,22,4.20000E+000,46.91250E-009,2.88232E+000
1,1,23,4.40000E+000,49.16480E-009,3.00426E+000
1,1,24,4.59999E+000,53.86510E-009,3.14347E+000
1,1,25,4.80000E+000,57.07620E-009,3.28277E+000
1,1,26,4.99999E+000,60.08360E-009,3.42194E+000
1,1,27,5.20000E+000,63.74920E-009,3.56115E+000
1,1,28,5.39999E+000,68.24070E-009,3.70415E+000
1,1,29,5.60000E+000,69.86390E-009,3.84338E+000
1,1,30,5.80000E+000,75.20970E-009,3.98524E+000
1,1,31,6.00000E+000,78.65140E-009,4.12736E+000
1,1,32,6.19999E+000,84.18030E-009,4.26907E+000
1,1,33,6.40000E+000,84.70000E-009,4.39403E+000
1,1,34,6.60000E+000,89.41200E-009,4.51630E+000
1,1,35,6.80000E+000,90.91200E-009,4.63833E+000
1,1,36,7.00000E+000,95.02400E-009,4.76056E+000
1,1,37,7.20000E+000,103.19500E-009,4.88253E+000
1,1,38,7.40000E+000,106.88900E-009,5.00451E+000
1,1,39,7.60000E+000,108.17800E-009,5.12648E+000
1,1,40,7.80000E+000,115.08500E-009,5.24843E+000
1,1,41,8.00000E+000,120.04800E-009,5.37038E+000
1,1,42,8.20000E+000,123.32300E-009,5.49233E+000
1,1,43,8.40000E+000,126.61300E-009,5.61430E+000
1,1,44,8.60000E+000,128.80800E-009,5.73698E+000
1,1,45,8.80000E+000,132.89200E-009,5.86045E+000
1,1,46,9.00000E+000,141.42500E-009,5.98246E+000
1,1,47,9.20000E+000,147.32700E-009,6.10486E+000
1,1,48,9.40000E+000,146.69300E-009,6.22691E+000
1,1,49,9.60000E+000,149.80100E-009,6.34885E+000
1,1,50,9.80000E+000,157.99000E-009,6.47078E+000
1,1,51,10.00000E+000,157.54200E-009,6.59274E+000
1,1,52,9.80000E+000,149.23800E-009,6.71476E+000
1,1,53,9.60000E+000,147.01700E-009,6.83672E+000
1,1,54,9.40000E+000,142.70400E-009,6.95867E+000
1,1,55,9.20000E+000,138.87100E-009,7.08061E+000
1,1,56,9.00000E+000,134.34700E-009,7.20256E+000
1,1,57,8.80000E+000,133.27800E-009,7.32532E+000
1,1,58,8.60000E+000,120.47500E-009,7.44737E+000
1,1,59,8.40000E+000,117.25700E-009,7.56952E+000
1,1,60,8.20000E+000,112.29300E-009,7.69151E+000
1,1,61,8.00000E+000,106.00200E-009,7.81346E+000
1,1,62,7.80000E+000,102.39000E-009,7.93542E+000
1,1,63,7.60000E+000,101.02500E-009,8.05742E+000
1,1,64,7.40000E+000,99.00700E-009,8.17938E+000
1,1,65,7.20000E+000,91.53800E-009,8.30145E+000
1,1,66,7.00000E+000,87.54300E-009,8.42338E+000
1,1,67,6.79999E+000,85.47380E-009,8.56265E+000
