Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,0.00000E+000,1.69000E-012,140.91000E-003
1,1,2,200.00000E-003,1.84000E-012,286.30900E-003
1,1,3,400.00000E-003,1.30000E-012,431.44800E-003
1,1,4,600.00000E-003,900.00000E-015,576.63000E-003
1,1,5,800.00000E-003,4.12000E-012,722.14300E-003
1,1,6,1.00000E+000,2.83000E-012,867.37100E-003
1,1,7,1.20000E+000,3.92000E-012,1.01249E+000
1,1,8,1.40000E+000,5.42000E-012,1.15774E+000
1,1,9,1.60000E+000,5.53000E-012,1.30294E+000
1,1,10,1.80000E+000,5.96000E-012,1.44809E+000
1,1,11,2.00000E+000,6.03000E-012,1.59324E+000
1,1,12,2.20000E+000,7.47000E-012,1.73836E+000
1,1,13,2.40000E+000,7.35000E-012,1.88351E+000
1,1,14,2.60000E+000,7.21000E-012,2.02868E+000
1,1,15,2.80000E+000,7.92000E-012,2.17434E+000
1,1,16,3.00000E+000,8.35000E-012,2.32129E+000
1,1,17,3.20000E+000,7.46000E-012,2.46639E+000
1,1,18,3.40000E+000,8.06000E-012,2.61163E+000
1,1,19,3.60000E+000,9.09000E-012,2.75679E+000
1,1,20,3.80000E+000,8.38000E-012,2.90202E+000
1,1,21,4.00000E+000,9.47000E-012,3.04716E+000
1,1,22,4.20000E+000,9.41000E-012,3.19234E+000
1,1,23,4.40000E+000,11.57000E-012,3.33751E+000
1,1,24,4.60000E+000,9.32000E-012,3.48271E+000
1,1,25,4.80000E+000,9.59000E-012,3.62987E+000
1,1,26,5.00000E+000,10.57000E-012,3.77565E+000
1,1,27,5.20000E+000,9.91000E-012,3.92078E+000
1,1,28,5.40000E+000,9.19000E-012,4.06589E+000
1,1,29,5.60000E+000,11.09000E-012,4.21099E+000
1,1,30,5.80000E+000,10.73000E-012,4.35618E+000
1,1,31,6.00000E+000,11.52000E-012,4.50129E+000
1,1,32,6.20000E+000,10.94000E-012,4.64648E+000
1,1,33,6.40000E+000,11.73000E-012,4.79167E+000
1,1,34,6.60000E+000,12.08000E-012,4.93689E+000
1,1,35,6.80000E+000,10.90000E-012,5.08352E+000
1,1,36,7.00000E+000,10.51000E-012,5.22865E+000
1,1,37,7.20000E+000,12.31000E-012,5.37543E+000
1,1,38,7.40000E+000,11.16000E-012,5.52060E+000
1,1,39,7.60000E+000,10.91000E-012,5.66574E+000
1,1,40,7.80000E+000,12.13000E-012,5.81094E+000
1,1,41,8.00000E+000,12.55000E-012,5.95607E+000
1,1,42,8.20000E+000,12.98000E-012,6.10123E+000
1,1,43,8.40000E+000,12.88000E-012,6.24632E+000
1,1,44,8.60000E+000,13.90000E-012,6.39145E+000
1,1,45,8.80000E+000,12.81000E-012,6.53759E+000
1,1,46,9.00000E+000,12.62000E-012,6.68350E+000
1,1,47,9.20000E+000,12.02000E-012,6.82867E+000
1,1,48,9.40000E+000,11.88000E-012,6.97375E+000
1,1,49,9.60000E+000,11.82000E-012,7.11888E+000
1,1,50,9.80000E+000,12.84000E-012,7.26413E+000
1,1,51,10.00000E+000,12.83000E-012,7.40932E+000
1,1,52,9.80000E+000,10.00000E-012,7.55444E+000
1,1,53,9.60000E+000,7.21000E-012,7.69957E+000
1,1,54,9.40000E+000,7.29000E-012,7.84474E+000
1,1,55,9.20000E+000,6.00000E-012,7.98986E+000
1,1,56,9.00000E+000,5.16000E-012,8.13512E+000
1,1,57,8.80000E+000,3.07000E-012,8.28109E+000
1,1,58,8.60000E+000,2.34000E-012,8.42665E+000
1,1,59,8.40000E+000,-260.00000E-015,8.57188E+000
1,1,60,8.20000E+000,1.18000E-012,8.71699E+000
1,1,61,8.00000E+000,-260.00000E-015,8.86209E+000
1,1,62,7.80000E+000,-750.00000E-015,9.00726E+000
1,1,63,7.60000E+000,-2.12000E-012,9.15241E+000
1,1,64,7.40000E+000,-2.00000E-012,9.29765E+000
1,1,65,7.20000E+000,-2.12000E-012,9.44279E+000
1,1,66,7.00000E+000,-1.65000E-012,9.58799E+000
1,1,67,6.80000E+000,-3.85000E-012,9.73410E+000
1,1,68,6.60000E+000,-4.42000E-012,9.87928E+000
1,1,69,6.40000E+000,-4.86000E-012,10.02486E+000
1,1,70,6.20000E+000,-4.76000E-012,10.17021E+000
1,1,71,6.00000E+000,-5.73000E-012,10.31538E+000
1,1,72,5.80000E+000,-4.64000E-012,10.46051E+000
1,1,73,5.60000E+000,-6.05000E-012,10.60570E+000
1,1,74,5.40000E+000,-6.02000E-012,10.75086E+000
1,1,75,5.20000E+000,-7.14000E-012,10.89599E+000
1,1,76,5.00000E+000,-6.56000E-012,11.04112E+000
1,1,77,4.80000E+000,-7.77000E-012,11.18633E+000
1,1,78,4.60000E+000,-6.72000E-012,11.33156E+000
1,1,79,4.40000E+000,-6.84000E-012,11.47671E+000
1,1,80,4.20000E+000,-9.62000E-012,11.62195E+000
1,1,81,4.00000E+000,-7.78000E-012,11.76907E+000
1,1,82,3.80000E+000,-8.00000E-012,11.91479E+000
1,1,83,3.60000E+000,-8.04000E-012,12.05991E+000
1,1,84,3.40000E+000,-9.76000E-012,12.20508E+000
1,1,85,3.20000E+000,-10.02000E-012,12.35020E+000
1,1,86,3.00000E+000,-8.95000E-012,12.49539E+000
1,1,87,2.80000E+000,-9.62000E-012,12.64063E+000
1,1,88,2.60000E+000,-9.09000E-012,12.78574E+000
1,1,89,2.40000E+000,-10.81000E-012,12.93101E+000
1,1,90,2.20000E+000,-7.11000E-012,13.07624E+000
1,1,91,2.00000E+000,-11.16000E-012,13.22142E+000
1,1,92,1.80000E+000,-11.83000E-012,13.36735E+000
1,1,93,1.60000E+000,-11.35000E-012,13.51322E+000
1,1,94,1.40000E+000,-10.81000E-012,13.65915E+000
1,1,95,1.20000E+000,-11.25000E-012,13.80429E+000
1,1,96,1.00000E+000,-10.80000E-012,13.94944E+000
1,1,97,800.00000E-003,-11.84000E-012,14.09457E+000
1,1,98,600.00000E-003,-11.35000E-012,14.23976E+000
1,1,99,400.00000E-003,-11.38000E-012,14.38489E+000
1,1,100,200.00000E-003,-12.59000E-012,14.53006E+000
1,1,101,0.00000E+000,-11.69000E-012,14.67516E+000
1,1,102,-200.00000E-003,-10.74000E-012,14.82043E+000
1,1,103,-400.00000E-003,-13.21000E-012,14.96663E+000
1,1,104,-600.00000E-003,-13.40000E-012,15.11249E+000
1,1,105,-800.00000E-003,-12.79000E-012,15.25792E+000
1,1,106,-1.00000E+000,-14.12000E-012,15.40375E+000
1,1,107,-1.20000E+000,-14.70000E-012,15.54887E+000
1,1,108,-1.40000E+000,-13.91000E-012,15.69398E+000
1,1,109,-1.60000E+000,-15.56000E-012,15.83907E+000
1,1,110,-1.80000E+000,-14.72000E-012,15.98427E+000
1,1,111,-2.00000E+000,-15.63000E-012,16.12939E+000
1,1,112,-2.20000E+000,-14.90000E-012,16.27452E+000
1,1,113,-2.40000E+000,-16.57000E-012,16.41963E+000
1,1,114,-2.60000E+000,-14.41000E-012,16.56482E+000
1,1,115,-2.80000E+000,-17.09000E-012,16.71036E+000
1,1,116,-3.00000E+000,-20.61000E-012,16.85663E+000
1,1,117,-3.20000E+000,-19.93000E-012,17.00226E+000
1,1,118,-3.40000E+000,-22.42000E-012,17.14855E+000
1,1,119,-3.60000E+000,-24.69000E-012,17.29375E+000
1,1,120,-3.80000E+000,-25.57000E-012,17.43894E+000
1,1,121,-4.00000E+000,-28.40000E-012,17.58408E+000
1,1,122,-4.20000E+000,-30.93000E-012,17.72924E+000
1,1,123,-4.40000E+000,-33.45000E-012,17.87435E+000
1,1,124,-4.60000E+000,-34.86000E-012,18.01945E+000
1,1,125,-4.80000E+000,-38.05000E-012,18.16456E+000
1,1,126,-5.00000E+000,-37.41000E-012,18.30977E+000
1,1,127,-5.20000E+000,-48.49000E-012,18.45528E+000
1,1,128,-5.40000E+000,-55.20000E-012,18.60085E+000
1,1,129,-5.60000E+000,-60.67000E-012,18.74608E+000
1,1,130,-5.80000E+000,-68.87000E-012,18.89222E+000
1,1,131,-6.00000E+000,-72.77000E-012,19.03734E+000
1,1,132,-6.20000E+000,-76.70000E-012,19.18254E+000
1,1,133,-6.40000E+000,-84.75000E-012,19.32777E+000
1,1,134,-6.60000E+000,-97.24000E-012,19.47297E+000
1,1,135,-6.80000E+000,-102.66000E-012,19.61809E+000
1,1,136,-7.00000E+000,-112.45000E-012,19.76328E+000
1,1,137,-7.20000E+000,-121.97000E-012,19.90841E+000
1,1,138,-7.40000E+000,-139.14000E-012,20.05359E+000
1,1,139,-7.60000E+000,-144.11000E-012,20.19879E+000
1,1,140,-7.80000E+000,-168.48000E-012,20.34487E+000
1,1,141,-8.00000E+000,-179.55000E-012,20.49032E+000
1,1,142,-8.20000E+000,-203.25000E-012,20.63626E+000
1,1,143,-8.40000E+000,-232.09000E-012,20.78137E+000
1,1,144,-8.60000E+000,-240.09000E-012,20.92647E+000
1,1,145,-8.80000E+000,-251.14000E-012,21.07155E+000
1,1,146,-9.00000E+000,-277.51000E-012,21.21672E+000
1,1,147,-9.20000E+000,-292.71000E-012,21.36191E+000
1,1,148,-9.40000E+000,-337.86000E-012,21.50702E+000
1,1,149,-9.60000E+000,-342.41000E-012,21.65218E+000
1,1,150,-9.80000E+000,-370.40000E-012,21.79733E+000
1,1,151,-10.00000E+000,-391.65000E-012,21.94290E+000
1,1,152,-9.80000E+000,-351.29000E-012,22.08806E+000
1,1,153,-9.60000E+000,-299.45000E-012,22.23326E+000
1,1,154,-9.40000E+000,-252.63000E-012,22.37953E+000
1,1,155,-9.20000E+000,-212.31000E-012,22.52486E+000
1,1,156,-9.00000E+000,-195.40000E-012,22.66999E+000
1,1,157,-8.80000E+000,-150.00000E-012,22.81508E+000
1,1,158,-8.60000E+000,-136.01000E-012,22.96030E+000
1,1,159,-8.40000E+000,-118.09000E-012,23.10545E+000
1,1,160,-8.20000E+000,-94.73000E-012,23.25056E+000
1,1,161,-8.00000E+000,-79.49000E-012,23.39568E+000
1,1,162,-7.80000E+000,-64.52000E-012,23.54091E+000
1,1,163,-7.60000E+000,-54.64000E-012,23.68608E+000
1,1,164,-7.40000E+000,-46.59000E-012,23.83247E+000
1,1,165,-7.20000E+000,-36.61000E-012,23.97817E+000
1,1,166,-7.00000E+000,-29.36000E-012,24.12463E+000
1,1,167,-6.80000E+000,-26.00000E-012,24.26974E+000
1,1,168,-6.60000E+000,-19.25000E-012,24.41487E+000
1,1,169,-6.40000E+000,-15.60000E-012,24.56002E+000
1,1,170,-6.20000E+000,-15.23000E-012,24.70519E+000
1,1,171,-6.00000E+000,-11.28000E-012,24.85044E+000
1,1,172,-5.80000E+000,-6.79000E-012,24.99559E+000
1,1,173,-5.60000E+000,-5.10000E-012,25.14069E+000
1,1,174,-5.40000E+000,-3.61000E-012,25.28594E+000
1,1,175,-5.20000E+000,-860.00000E-015,25.43115E+000
1,1,176,-5.00000E+000,-4.77000E-012,25.57690E+000
1,1,177,-4.80000E+000,-1.41000E-012,25.72281E+000
1,1,178,-4.60000E+000,550.00000E-015,25.86852E+000
1,1,179,-4.40000E+000,950.00000E-015,26.01368E+000
1,1,180,-4.20000E+000,2.69000E-012,26.15879E+000
1,1,181,-4.00000E+000,2.38000E-012,26.30391E+000
1,1,182,-3.80000E+000,4.24000E-012,26.44910E+000
1,1,183,-3.60000E+000,4.89000E-012,26.59425E+000
1,1,184,-3.40000E+000,4.76000E-012,26.73938E+000
1,1,185,-3.20000E+000,4.98000E-012,26.88460E+000
1,1,186,-3.00000E+000,8.37000E-012,27.02977E+000
1,1,187,-2.80000E+000,7.06000E-012,27.17526E+000
1,1,188,-2.60000E+000,7.35000E-012,27.32043E+000
1,1,189,-2.40000E+000,6.47000E-012,27.46613E+000
1,1,190,-2.20000E+000,7.09000E-012,27.61204E+000
1,1,191,-2.00000E+000,6.65000E-012,27.75715E+000
1,1,192,-1.80000E+000,5.59000E-012,27.90227E+000
1,1,193,-1.60000E+000,6.67000E-012,28.04739E+000
1,1,194,-1.40000E+000,7.83000E-012,28.19258E+000
1,1,195,-1.20000E+000,8.03000E-012,28.33778E+000
1,1,196,-1.00000E+000,8.32000E-012,28.48299E+000
1,1,197,-800.00000E-003,8.32000E-012,28.62813E+000
1,1,198,-600.00000E-003,9.30000E-012,28.77328E+000
1,1,199,-400.00000E-003,5.89000E-012,28.91948E+000
1,1,200,-200.00000E-003,10.19000E-012,29.06461E+000
