Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,0.00000E+000,1.97000E-012,140.65600E-003
1,1,2,200.00000E-003,38.76000E-012,286.07900E-003
1,1,3,400.00000E-003,205.84000E-012,431.21000E-003
1,1,4,600.00000E-003,312.07000E-012,576.34000E-003
1,1,5,800.00000E-003,309.27000E-012,721.45800E-003
1,1,6,1.00000E+000,464.57000E-012,867.24700E-003
1,1,7,1.20000E+000,737.87000E-012,1.01441E+000
1,1,8,1.40000E+000,616.84000E-012,1.15954E+000
1,1,9,1.60000E+000,711.26000E-012,1.30474E+000
1,1,10,1.80000E+000,816.15000E-012,1.44993E+000
1,1,11,2.00000E+000,627.91000E-012,1.59503E+000
1,1,12,2.20000E+000,868.30000E-012,1.74013E+000
1,1,13,2.40000E+000,951.32000E-012,1.88530E+000
1,1,14,2.60000E+000,1.04199E-009,2.03048E+000
1,1,15,2.80000E+000,1.10716E-009,2.17562E+000
1,1,16,3.00000E+000,1.19468E-009,2.32164E+000
1,1,17,3.19999E+000,1.17187E-009,2.46881E+000
1,1,18,3.40000E+000,1.59243E-009,2.61399E+000
1,1,19,3.60000E+000,1.57164E-009,2.75912E+000
1,1,20,3.79999E+000,3.41389E-009,2.90427E+000
1,1,21,4.00001E+000,4.23997E-009,3.04939E+000
1,1,22,4.20000E+000,5.41768E-009,3.19462E+000
1,1,23,4.40000E+000,4.95982E-009,3.33975E+000
1,1,24,4.59999E+000,6.99206E-009,3.48538E+000
1,1,25,4.80000E+000,8.66957E-009,3.63088E+000
1,1,26,5.00000E+000,8.24930E-009,3.77017E+000
1,1,27,5.19999E+000,9.73630E-009,3.89212E+000
1,1,28,5.39999E+000,9.91730E-009,4.01408E+000
1,1,29,5.59995E+000,13.77220E-009,4.13603E+000
1,1,30,5.79999E+000,18.00900E-009,4.27521E+000
1,1,31,6.00002E+000,19.28850E-009,4.39716E+000
1,1,32,6.20003E+000,27.13760E-009,4.51963E+000
1,1,33,6.39999E+000,27.51420E-009,4.64270E+000
1,1,34,6.59999E+000,31.06640E-009,4.76467E+000
1,1,35,6.79999E+000,38.26150E-009,4.88675E+000
1,1,36,7.00000E+000,24.41620E-009,5.00893E+000
1,1,37,7.20000E+000,33.70720E-009,5.13086E+000
1,1,38,7.40000E+000,39.26030E-009,5.25280E+000
1,1,39,7.60000E+000,34.60000E-009,5.37478E+000
1,1,40,7.79995E+000,49.79940E-009,5.49674E+000
1,1,41,7.99998E+000,41.18920E-009,5.63594E+000
1,1,42,8.20000E+000,122.67600E-009,5.76069E+000
1,1,43,8.39996E+000,88.84990E-009,5.91822E+000
1,1,44,8.60000E+000,89.17100E-009,6.04311E+000
1,1,45,8.80000E+000,102.60000E-009,6.16505E+000
1,1,46,9.00000E+000,90.22400E-009,6.28699E+000
1,1,47,9.20000E+000,127.85200E-009,6.40895E+000
1,1,48,9.40000E+000,194.62200E-009,6.53093E+000
1,1,49,9.60000E+000,149.05000E-009,6.65289E+000
1,1,50,9.80000E+000,132.93300E-009,6.77483E+000
1,1,51,10.00000E+000,145.02000E-009,6.89678E+000
1,1,52,9.80000E+000,183.27500E-009,7.01871E+000
1,1,53,9.60000E+000,189.59500E-009,7.14066E+000
1,1,54,9.40000E+000,163.85000E-009,7.26263E+000
1,1,55,9.20000E+000,143.71800E-009,7.38516E+000
1,1,56,9.00000E+000,115.50800E-009,7.50823E+000
1,1,57,8.80000E+000,121.43400E-009,7.63021E+000
1,1,58,8.60000E+000,94.15100E-009,7.75220E+000
1,1,59,8.40000E+000,89.84600E-009,7.87425E+000
1,1,60,8.20000E+000,114.66000E-009,7.99622E+000
1,1,61,8.00000E+000,105.41500E-009,8.11818E+000
1,1,62,7.80000E+000,131.17700E-009,8.24012E+000
1,1,63,7.60000E+000,90.27700E-009,8.36209E+000
1,1,64,7.40000E+000,85.79800E-009,8.48412E+000
1,1,65,7.20007E+000,62.14360E-009,8.62340E+000
1,1,66,7.00001E+000,49.19880E-009,8.74533E+000
1,1,67,6.79997E+000,55.85160E-009,8.86732E+000
1,1,68,6.60003E+000,59.69520E-009,9.00798E+000
1,1,69,6.39999E+000,59.96400E-009,9.12992E+000
1,1,70,6.20002E+000,55.05670E-009,9.25186E+000
1,1,71,5.99999E+000,57.36200E-009,9.37386E+000
1,1,72,5.80004E+000,48.03000E-009,9.49580E+000
1,1,73,5.60000E+000,35.67030E-009,9.61774E+000
1,1,74,5.39999E+000,34.41570E-009,9.73968E+000
1,1,75,5.20000E+000,43.11330E-009,9.86162E+000
1,1,76,4.99998E+000,40.91300E-009,9.98382E+000
1,1,77,4.80000E+000,30.68910E-009,10.10580E+000
1,1,78,4.60003E+000,25.29320E-009,10.22778E+000
1,1,79,4.39999E+000,24.17050E-009,10.34973E+000
1,1,80,4.19999E+000,21.44840E-009,10.47236E+000
1,1,81,3.99998E+000,22.46150E-009,10.59429E+000
1,1,82,3.80001E+000,20.15110E-009,10.71624E+000
1,1,83,3.59999E+000,18.92590E-009,10.83818E+000
1,1,84,3.40000E+000,15.99760E-009,10.96016E+000
1,1,85,3.20000E+000,16.01150E-009,11.08209E+000
1,1,86,3.00000E+000,16.68260E-009,11.20407E+000
1,1,87,2.80000E+000,14.50770E-009,11.32604E+000
1,1,88,2.59998E+000,12.07100E-009,11.44801E+000
1,1,89,2.40000E+000,10.45440E-009,11.56998E+000
1,1,90,2.20000E+000,10.53660E-009,11.69193E+000
1,1,91,1.99999E+000,10.08830E-009,11.81425E+000
1,1,92,1.80000E+000,9.36980E-009,11.96215E+000
1,1,93,1.60000E+000,11.15570E-009,12.08412E+000
1,1,94,1.40000E+000,9.88380E-009,12.20648E+000
1,1,95,1.20001E+000,11.50180E-009,12.36011E+000
1,1,96,1.00000E+000,6.91261E-009,12.51293E+000
1,1,97,800.00000E-003,6.82313E-009,12.65807E+000
1,1,98,600.00000E-003,3.50541E-009,12.80323E+000
1,1,99,400.00000E-003,2.10004E-009,12.94837E+000
1,1,100,200.00000E-003,742.90000E-012,13.09399E+000
1,1,101,0.00000E+000,-3.01000E-012,13.23921E+000
1,1,102,-200.00000E-003,-1.96877E-009,13.38536E+000
1,1,103,-400.00000E-003,-4.40022E-009,13.53047E+000
1,1,104,-600.00000E-003,-7.66122E-009,13.67566E+000
1,1,105,-800.00000E-003,-10.94310E-009,13.81491E+000
1,1,106,-1.00000E+000,-14.52910E-009,13.93689E+000
1,1,107,-1.20000E+000,-19.41970E-009,14.05884E+000
1,1,108,-1.40000E+000,-25.70410E-009,14.18078E+000
1,1,109,-1.60000E+000,-31.94970E-009,14.31938E+000
1,1,110,-1.80000E+000,-36.96200E-009,14.44138E+000
1,1,111,-2.00000E+000,-43.75220E-009,14.56334E+000
1,1,112,-2.20000E+000,-53.55550E-009,14.68528E+000
1,1,113,-2.40001E+000,-59.73300E-009,14.82698E+000
1,1,114,-2.60000E+000,-72.10020E-009,14.96868E+000
1,1,115,-2.80000E+000,-83.07900E-009,15.09354E+000
1,1,116,-3.00000E+000,-90.48300E-009,15.21547E+000
1,1,117,-3.20000E+000,-103.33600E-009,15.33746E+000
1,1,118,-3.40000E+000,-116.23900E-009,15.47328E+000
1,1,119,-3.60000E+000,-122.44100E-009,15.59523E+000
1,1,120,-3.80000E+000,-130.06000E-009,15.71719E+000
1,1,121,-4.00000E+000,-138.71500E-009,15.83946E+000
