Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,36,7.00000E+000,216.23200E-009,4.54378E+000
1,1,37,7.20000E+000,221.38400E-009,4.66643E+000
1,1,38,7.40000E+000,227.01500E-009,4.78846E+000
1,1,39,7.60000E+000,231.25600E-009,4.91043E+000
1,1,40,7.80000E+000,235.82000E-009,5.03243E+000
1,1,41,8.00000E+000,239.97400E-009,5.15437E+000
1,1,42,8.20000E+000,243.25600E-009,5.27630E+000
1,1,43,8.40000E+000,247.57800E-009,5.39832E+000
1,1,44,8.60000E+000,253.05500E-009,5.52025E+000
1,1,45,8.80000E+000,258.88300E-009,5.64226E+000
1,1,46,9.00000E+000,259.53800E-009,5.76420E+000
1,1,47,9.20000E+000,264.14300E-009,5.88624E+000
1,1,48,9.40000E+000,265.24200E-009,6.00817E+000
1,1,49,9.60000E+000,271.12600E-009,6.13012E+000
1,1,50,9.80000E+000,275.61200E-009,6.25216E+000
1,1,51,10.00000E+000,280.72100E-009,6.37526E+000
1,1,52,9.80000E+000,269.29200E-009,6.49719E+000
1,1,53,9.60000E+000,261.39300E-009,6.61917E+000
1,1,54,9.40000E+000,254.06100E-009,6.74133E+000
1,1,55,9.20000E+000,247.69900E-009,6.86330E+000
1,1,56,9.00000E+000,237.71600E-009,6.98528E+000
1,1,57,8.80000E+000,230.73100E-009,7.10722E+000
1,1,58,8.60000E+000,225.25300E-009,7.22917E+000
1,1,59,8.40000E+000,216.67600E-009,7.35115E+000
1,1,60,8.20000E+000,208.45100E-009,7.47310E+000
1,1,61,8.00000E+000,201.81600E-009,7.59504E+000
1,1,62,7.80000E+000,195.56300E-009,7.71699E+000
1,1,63,7.60000E+000,187.01300E-009,7.83893E+000
1,1,64,7.40000E+000,180.99100E-009,7.96093E+000
1,1,65,7.20000E+000,175.51000E-009,8.08290E+000
1,1,66,7.00000E+000,167.75400E-009,8.20485E+000
1,1,67,6.80000E+000,162.38200E-009,8.32709E+000
1,1,68,6.60000E+000,154.57700E-009,8.44904E+000
1,1,69,6.40000E+000,148.74700E-009,8.57102E+000
1,1,70,6.20000E+000,143.70000E-009,8.69347E+000
1,1,71,6.00000E+000,138.35300E-009,8.81546E+000
1,1,72,5.80000E+000,131.72500E-009,8.93741E+000
1,1,73,5.60000E+000,124.70800E-009,9.05940E+000
1,1,74,5.40000E+000,121.29400E-009,9.18135E+000
1,1,75,5.20000E+000,115.77400E-009,9.30336E+000
1,1,76,5.00000E+000,109.50300E-009,9.42531E+000
1,1,77,4.80000E+000,103.92300E-009,9.54726E+000
1,1,78,4.60000E+000,98.09400E-009,9.66925E+000
1,1,79,4.40000E+000,93.15300E-009,9.79124E+000
1,1,80,4.20000E+000,88.27100E-009,9.91321E+000
1,1,81,4.00000E+000,82.92490E-009,10.05251E+000
1,1,82,3.79999E+000,77.86540E-009,10.17445E+000
1,1,83,3.60000E+000,73.57190E-009,10.29640E+000
1,1,84,3.40000E+000,68.19890E-009,10.43657E+000
1,1,85,3.20000E+000,63.67830E-009,10.55852E+000
1,1,86,3.00000E+000,58.91250E-009,10.68047E+000
1,1,87,2.80000E+000,54.02140E-009,10.80280E+000
1,1,88,2.60000E+000,49.19710E-009,10.92607E+000
1,1,89,2.40000E+000,44.82470E-009,11.04809E+000
1,1,90,2.20000E+000,40.35930E-009,11.17004E+000
1,1,91,1.99999E+000,35.78600E-009,11.29260E+000
1,1,92,1.80000E+000,31.01980E-009,11.41499E+000
1,1,93,1.60000E+000,26.80460E-009,11.53694E+000
1,1,94,1.40000E+000,22.83920E-009,11.65893E+000
1,1,95,1.20000E+000,19.13960E-009,11.78086E+000
1,1,96,1.00000E+000,15.52080E-009,11.90288E+000
1,1,97,800.00000E-003,11.89410E-009,12.02482E+000
1,1,98,600.00000E-003,8.46659E-009,12.16171E+000
1,1,99,400.00000E-003,5.22834E-009,12.30691E+000
1,1,100,200.00000E-003,2.30229E-009,12.45201E+000
1,1,101,0.00000E+000,5.40000E-012,12.59710E+000
1,1,102,-200.00000E-003,-1.80454E-009,12.74223E+000
1,1,103,-400.00000E-003,-3.69690E-009,12.88838E+000
1,1,104,-600.00000E-003,-5.77936E-009,13.03622E+000
1,1,105,-800.00000E-003,-7.73887E-009,13.18131E+000
1,1,106,-1.00000E+000,-10.28160E-009,13.32056E+000
1,1,107,-1.20000E+000,-12.81460E-009,13.44255E+000
1,1,108,-1.40000E+000,-15.12430E-009,13.56448E+000
1,1,109,-1.60000E+000,-17.28780E-009,13.68642E+000
1,1,110,-1.80000E+000,-19.79480E-009,13.80836E+000
1,1,111,-2.00000E+000,-22.51450E-009,13.93032E+000
1,1,112,-2.20001E+000,-25.45170E-009,14.05230E+000
1,1,113,-2.40000E+000,-28.64000E-009,14.17477E+000
1,1,114,-2.60000E+000,-31.35870E-009,14.29682E+000
1,1,115,-2.80000E+000,-34.42920E-009,14.41878E+000
1,1,116,-3.00001E+000,-36.95210E-009,14.54074E+000
1,1,117,-3.20000E+000,-40.30280E-009,14.66275E+000
1,1,118,-3.40000E+000,-43.40800E-009,14.78471E+000
1,1,119,-3.60000E+000,-46.41740E-009,14.90674E+000
1,1,120,-3.80000E+000,-49.51960E-009,15.04600E+000
1,1,121,-4.00001E+000,-52.66470E-009,15.20137E+000
1,1,122,-4.20000E+000,-55.97800E-009,15.34067E+000
1,1,123,-4.40000E+000,-60.43370E-009,15.47989E+000
1,1,124,-4.60000E+000,-64.38830E-009,15.62556E+000
1,1,125,-4.80000E+000,-67.70460E-009,15.76733E+000
1,1,126,-5.00000E+000,-72.61290E-009,15.91122E+000
1,1,127,-5.20000E+000,-77.49210E-009,16.05308E+000
1,1,128,-5.40000E+000,-81.94400E-009,16.17790E+000
1,1,129,-5.60000E+000,-87.09200E-009,16.29985E+000
1,1,130,-5.80000E+000,-93.31000E-009,16.42180E+000
1,1,131,-6.00000E+000,-98.57300E-009,16.54374E+000
1,1,132,-6.20000E+000,-104.16200E-009,16.66570E+000
1,1,133,-6.40000E+000,-110.36600E-009,16.78769E+000
1,1,134,-6.60000E+000,-116.31800E-009,16.90975E+000
1,1,135,-6.80000E+000,-123.38800E-009,17.03176E+000
1,1,136,-7.00000E+000,-132.50300E-009,17.15370E+000
1,1,137,-7.20000E+000,-139.55800E-009,17.27566E+000
1,1,138,-7.40000E+000,-145.30200E-009,17.39762E+000
1,1,139,-7.60000E+000,-155.44500E-009,17.51958E+000
1,1,140,-7.80000E+000,-160.68500E-009,17.64153E+000
1,1,141,-8.00000E+000,-166.92100E-009,17.76356E+000
1,1,142,-8.20000E+000,-176.32300E-009,17.88552E+000
1,1,143,-8.40000E+000,-185.30600E-009,18.00752E+000
1,1,144,-8.60000E+000,-195.58800E-009,18.12975E+000
1,1,145,-8.80000E+000,-205.92000E-009,18.25175E+000
1,1,146,-9.00000E+000,-217.39700E-009,18.37371E+000
1,1,147,-9.20000E+000,-226.67100E-009,18.49565E+000
1,1,148,-9.40000E+000,-238.55100E-009,18.61760E+000
1,1,149,-9.60000E+000,-243.78800E-009,18.73956E+000
1,1,150,-9.80000E+000,-259.57700E-009,18.86152E+000
1,1,151,-10.00000E+000,-267.53800E-009,18.98347E+000
1,1,152,-9.80000E+000,-256.08100E-009,19.10542E+000
1,1,153,-9.60000E+000,-247.61900E-009,19.22773E+000
1,1,154,-9.40000E+000,-239.22000E-009,19.34977E+000
1,1,155,-9.20000E+000,-232.34800E-009,19.47172E+000
1,1,156,-9.00000E+000,-221.45700E-009,19.59370E+000
1,1,157,-8.80000E+000,-211.03500E-009,19.71569E+000
1,1,158,-8.60000E+000,-203.16700E-009,19.83763E+000
1,1,159,-8.40000E+000,-191.37500E-009,19.95960E+000
1,1,160,-8.20000E+000,-185.60700E-009,20.08155E+000
1,1,161,-8.00000E+000,-178.59300E-009,20.20350E+000
1,1,162,-7.80000E+000,-173.78800E-009,20.32550E+000
1,1,163,-7.60000E+000,-169.35800E-009,20.44747E+000
1,1,164,-7.40000E+000,-161.12600E-009,20.56945E+000
1,1,165,-7.20000E+000,-154.53500E-009,20.69139E+000
1,1,166,-7.00000E+000,-148.04200E-009,20.81407E+000
1,1,167,-6.80000E+000,-141.29500E-009,20.93651E+000
1,1,168,-6.60000E+000,-135.15600E-009,21.05850E+000
1,1,169,-6.40000E+000,-129.99300E-009,21.18049E+000
1,1,170,-6.20000E+000,-125.94400E-009,21.30299E+000
1,1,171,-6.00000E+000,-119.55300E-009,21.42502E+000
1,1,172,-5.80000E+000,-114.67600E-009,21.54697E+000
1,1,173,-5.60000E+000,-108.63500E-009,21.66899E+000
1,1,174,-5.40000E+000,-104.07100E-009,21.79097E+000
1,1,175,-5.20000E+000,-98.12800E-009,21.91300E+000
1,1,176,-5.00000E+000,-93.29300E-009,22.03496E+000
1,1,177,-4.80000E+000,-88.16000E-009,22.15694E+000
1,1,178,-4.60000E+000,-83.98900E-009,22.27889E+000
1,1,179,-4.40000E+000,-79.12900E-009,22.40086E+000
1,1,180,-4.20001E+000,-73.89730E-009,22.54014E+000
1,1,181,-4.00000E+000,-70.07340E-009,22.66207E+000
1,1,182,-3.80000E+000,-65.93250E-009,22.78402E+000
1,1,183,-3.60000E+000,-61.50490E-009,22.92129E+000
1,1,184,-3.40000E+000,-56.87840E-009,23.04324E+000
1,1,185,-3.20000E+000,-52.88170E-009,23.16518E+000
1,1,186,-3.00000E+000,-49.09540E-009,23.28712E+000
1,1,187,-2.80000E+000,-45.25730E-009,23.40910E+000
1,1,188,-2.60000E+000,-40.86970E-009,23.53109E+000
1,1,189,-2.40000E+000,-36.93640E-009,23.65307E+000
1,1,190,-2.20000E+000,-33.31940E-009,23.77550E+000
1,1,191,-2.00000E+000,-29.68920E-009,23.89748E+000
1,1,192,-1.80000E+000,-26.14640E-009,24.01949E+000
1,1,193,-1.60000E+000,-22.75640E-009,24.14145E+000
1,1,194,-1.40001E+000,-19.57940E-009,24.26339E+000
1,1,195,-1.20000E+000,-16.40940E-009,24.38534E+000
1,1,196,-1.00000E+000,-13.38830E-009,24.50729E+000
1,1,197,-800.00000E-003,-10.54730E-009,24.62925E+000
1,1,198,-600.00000E-003,-7.70033E-009,24.76615E+000
1,1,199,-400.00000E-003,-4.98773E-009,24.91135E+000
1,1,200,-200.00000E-003,-2.44556E-009,25.05651E+000
