Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,66,6.99999E+000,58.93220E-009,8.61478E+000
1,1,67,6.79999E+000,57.94300E-009,8.73671E+000
1,1,68,6.59999E+000,54.91280E-009,8.85866E+000
1,1,69,6.39999E+000,55.95570E-009,8.98067E+000
1,1,70,6.20000E+000,52.98220E-009,9.10262E+000
1,1,71,6.00000E+000,51.19720E-009,9.22455E+000
1,1,72,5.80000E+000,48.10190E-009,9.34650E+000
1,1,73,5.60000E+000,46.78840E-009,9.46844E+000
1,1,74,5.40000E+000,44.75420E-009,9.59040E+000
1,1,75,5.20000E+000,44.93640E-009,9.71255E+000
1,1,76,5.00000E+000,43.39360E-009,9.83457E+000
1,1,77,4.80000E+000,42.18430E-009,9.95652E+000
1,1,78,4.60000E+000,41.17850E-009,10.07846E+000
1,1,79,4.40000E+000,39.76460E-009,10.20042E+000
1,1,80,4.20000E+000,37.79720E-009,10.32236E+000
1,1,81,4.00000E+000,36.25300E-009,10.44429E+000
1,1,82,3.80000E+000,34.41590E-009,10.56628E+000
1,1,83,3.60000E+000,32.76150E-009,10.68823E+000
1,1,84,3.40000E+000,30.92280E-009,10.81021E+000
1,1,85,3.19999E+000,28.86650E-009,10.93275E+000
1,1,86,3.00000E+000,26.68340E-009,11.05476E+000
1,1,87,2.80000E+000,25.13100E-009,11.17678E+000
1,1,88,2.59999E+000,23.39920E-009,11.29873E+000
1,1,89,2.40000E+000,21.76820E-009,11.42068E+000
1,1,90,2.19999E+000,20.17490E-009,11.54262E+000
1,1,91,2.00000E+000,18.14300E-009,11.66463E+000
1,1,92,1.80000E+000,16.12880E-009,11.78656E+000
1,1,93,1.60000E+000,14.36380E-009,11.90849E+000
1,1,94,1.40000E+000,12.56930E-009,12.03044E+000
1,1,95,1.20000E+000,10.44590E-009,12.15279E+000
1,1,96,1.00000E+000,8.40515E-009,12.29047E+000
1,1,97,800.00000E-003,6.78430E-009,12.44973E+000
1,1,98,600.00000E-003,5.12012E-009,12.59491E+000
1,1,99,400.00000E-003,3.20027E-009,12.74001E+000
1,1,100,200.00000E-003,1.54610E-009,12.88515E+000
1,1,101,0.00000E+000,240.00000E-015,13.03023E+000
1,1,102,-200.00000E-003,-1.48447E-009,13.17552E+000
1,1,103,-400.00000E-003,-3.09505E-009,13.32107E+000
1,1,104,-600.00000E-003,-4.73724E-009,13.46801E+000
1,1,105,-800.00000E-003,-6.79415E-009,13.61465E+000
1,1,106,-1.00000E+000,-8.81430E-009,13.75392E+000
1,1,107,-1.20000E+000,-11.65000E-009,13.87603E+000
1,1,108,-1.40000E+000,-14.05780E-009,13.99797E+000
1,1,109,-1.60000E+000,-16.42740E-009,14.11996E+000
1,1,110,-1.80000E+000,-19.51610E-009,14.25904E+000
1,1,111,-2.00000E+000,-22.67830E-009,14.38100E+000
1,1,112,-2.20000E+000,-26.56320E-009,14.50346E+000
1,1,113,-2.40000E+000,-30.43390E-009,14.62552E+000
1,1,114,-2.60000E+000,-34.75280E-009,14.74746E+000
1,1,115,-2.80001E+000,-38.51810E-009,14.86942E+000
1,1,116,-3.00001E+000,-41.86410E-009,14.99135E+000
1,1,117,-3.20000E+000,-45.92780E-009,15.11328E+000
1,1,118,-3.40001E+000,-50.20160E-009,15.25250E+000
1,1,119,-3.60001E+000,-54.63680E-009,15.40744E+000
1,1,120,-3.80000E+000,-61.54800E-009,15.54914E+000
1,1,121,-4.00000E+000,-68.07550E-009,15.69085E+000
1,1,122,-4.20000E+000,-71.88850E-009,15.83253E+000
1,1,123,-4.40000E+000,-77.79790E-009,15.97431E+000
1,1,124,-4.60000E+000,-82.24600E-009,16.09962E+000
1,1,125,-4.80000E+000,-90.90800E-009,16.22158E+000
1,1,126,-5.00000E+000,-98.15700E-009,16.34354E+000
1,1,127,-5.20000E+000,-107.72000E-009,16.47916E+000
1,1,128,-5.40000E+000,-113.68300E-009,16.60116E+000
1,1,129,-5.60000E+000,-122.38900E-009,16.72312E+000
1,1,130,-5.80000E+000,-131.93800E-009,16.84508E+000
1,1,131,-6.00000E+000,-138.49100E-009,16.96709E+000
1,1,132,-6.20000E+000,-149.82500E-009,17.08913E+000
1,1,133,-6.40000E+000,-157.37800E-009,17.21110E+000
1,1,134,-6.60000E+000,-166.83600E-009,17.33306E+000
1,1,135,-6.80000E+000,-177.49300E-009,17.45502E+000
1,1,136,-7.00000E+000,-183.88800E-009,17.57701E+000
1,1,137,-7.20000E+000,-193.64000E-009,17.69899E+000
1,1,138,-7.40000E+000,-197.35100E-009,17.82097E+000
1,1,139,-7.60001E+000,-206.90700E-009,17.94292E+000
1,1,140,-7.80000E+000,-227.29000E-009,18.06486E+000
1,1,141,-8.00000E+000,-237.92800E-009,18.18696E+000
1,1,142,-8.20000E+000,-248.34600E-009,18.30895E+000
1,1,143,-8.40000E+000,-257.58400E-009,18.43089E+000
1,1,144,-8.60000E+000,-268.61400E-009,18.55285E+000
1,1,145,-8.80000E+000,-281.43700E-009,18.67479E+000
1,1,146,-9.00000E+000,-292.79200E-009,18.79674E+000
1,1,147,-9.20000E+000,-303.08400E-009,18.91874E+000
1,1,148,-9.40000E+000,-324.07000E-009,19.04069E+000
1,1,149,-9.60000E+000,-329.37900E-009,19.16268E+000
1,1,150,-9.80000E+000,-343.48500E-009,19.28515E+000
1,1,151,-10.00000E+000,-368.16900E-009,19.40711E+000
1,1,152,-9.80000E+000,-342.34100E-009,19.52915E+000
1,1,153,-9.60000E+000,-329.58100E-009,19.65111E+000
1,1,154,-9.40000E+000,-327.16900E-009,19.77307E+000
1,1,155,-9.20000E+000,-309.96100E-009,19.89503E+000
1,1,156,-9.00000E+000,-288.62700E-009,20.01698E+000
1,1,157,-8.80000E+000,-282.82700E-009,20.13964E+000
1,1,158,-8.60000E+000,-265.06700E-009,20.26309E+000
1,1,159,-8.40000E+000,-238.00800E-009,20.38523E+000
1,1,160,-8.20000E+000,-215.52000E-009,20.50718E+000
1,1,161,-8.00000E+000,-205.49700E-009,20.62921E+000
1,1,162,-7.80000E+000,-195.01000E-009,20.75118E+000
1,1,163,-7.60000E+000,-186.05900E-009,20.87326E+000
1,1,164,-7.40000E+000,-178.06900E-009,20.99520E+000
1,1,165,-7.20000E+000,-170.39300E-009,21.11715E+000
1,1,166,-7.00000E+000,-160.81400E-009,21.23912E+000
1,1,167,-6.80000E+000,-145.39200E-009,21.36163E+000
1,1,168,-6.60000E+000,-142.27300E-009,21.48358E+000
1,1,169,-6.40000E+000,-137.70100E-009,21.60561E+000
1,1,170,-6.20000E+000,-132.68200E-009,21.72766E+000
1,1,171,-6.00000E+000,-125.91000E-009,21.84964E+000
1,1,172,-5.80000E+000,-124.74800E-009,21.97168E+000
1,1,173,-5.60000E+000,-115.54400E-009,22.09368E+000
1,1,174,-5.40000E+000,-103.47200E-009,22.21564E+000
1,1,175,-5.20000E+000,-98.02000E-009,22.33760E+000
1,1,176,-5.00000E+000,-92.26100E-009,22.45955E+000
1,1,177,-4.80000E+000,-88.46700E-009,22.58152E+000
1,1,178,-4.60000E+000,-78.89900E-009,22.70351E+000
1,1,179,-4.40000E+000,-74.35950E-009,22.84478E+000
1,1,180,-4.20002E+000,-70.95290E-009,22.96680E+000
1,1,181,-4.00001E+000,-65.24320E-009,23.10550E+000
1,1,182,-3.80000E+000,-58.67370E-009,23.22778E+000
1,1,183,-3.60000E+000,-55.47450E-009,23.34973E+000
1,1,184,-3.40000E+000,-50.96570E-009,23.47169E+000
1,1,185,-3.20000E+000,-46.01630E-009,23.59380E+000
1,1,186,-3.00000E+000,-41.43580E-009,23.71579E+000
1,1,187,-2.80001E+000,-37.42270E-009,23.83773E+000
1,1,188,-2.60000E+000,-32.31560E-009,23.95967E+000
1,1,189,-2.40000E+000,-28.48670E-009,24.08162E+000
1,1,190,-2.20000E+000,-24.85430E-009,24.20370E+000
1,1,191,-2.00000E+000,-21.07790E-009,24.32566E+000
1,1,192,-1.80000E+000,-17.67320E-009,24.44760E+000
1,1,193,-1.60000E+000,-15.27640E-009,24.56962E+000
1,1,194,-1.40000E+000,-12.13130E-009,24.69156E+000
1,1,195,-1.20001E+000,-9.70380E-009,24.81355E+000
1,1,196,-1.00000E+000,-7.66038E-009,24.95047E+000
1,1,197,-800.00000E-003,-5.57781E-009,25.09626E+000
1,1,198,-600.00000E-003,-3.68545E-009,25.24182E+000
1,1,199,-400.00000E-003,-2.43962E-009,25.38704E+000
1,1,200,-200.00000E-003,-1.10214E-009,25.53382E+000
