Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,96,1.00000E+000,4.50527E-009,12.08209E+000
1,1,97,800.00000E-003,3.62272E-009,12.22954E+000
1,1,98,600.00000E-003,2.68768E-009,12.37467E+000
1,1,99,400.00000E-003,1.58942E-009,12.51979E+000
1,1,100,200.00000E-003,648.84000E-012,12.66492E+000
1,1,101,0.00000E+000,-8.27000E-012,12.81006E+000
1,1,102,-200.00000E-003,-623.71000E-012,12.95519E+000
1,1,103,-400.00000E-003,-1.61255E-009,13.10032E+000
1,1,104,-600.00000E-003,-2.65388E-009,13.24557E+000
1,1,105,-800.00000E-003,-4.02886E-009,13.39178E+000
1,1,106,-1.00000E+000,-5.77125E-009,13.53793E+000
1,1,107,-1.20000E+000,-7.95292E-009,13.68310E+000
1,1,108,-1.40000E+000,-9.54240E-009,13.82231E+000
1,1,109,-1.60000E+000,-11.92840E-009,13.94431E+000
1,1,110,-1.80000E+000,-14.26790E-009,14.06626E+000
1,1,111,-2.00000E+000,-17.21310E-009,14.18822E+000
1,1,112,-2.20000E+000,-17.54330E-009,14.31016E+000
1,1,113,-2.40000E+000,-21.15350E-009,14.43213E+000
1,1,114,-2.60000E+000,-23.64400E-009,14.55413E+000
1,1,115,-2.80000E+000,-26.77320E-009,14.67632E+000
1,1,116,-3.00000E+000,-29.79670E-009,14.79831E+000
1,1,117,-3.20001E+000,-34.66720E-009,14.92024E+000
1,1,118,-3.40001E+000,-35.43030E-009,15.04219E+000
1,1,119,-3.60001E+000,-38.42870E-009,15.16415E+000
1,1,120,-3.80000E+000,-40.92840E-009,15.28615E+000
1,1,121,-4.00001E+000,-52.22990E-009,15.40809E+000
1,1,122,-4.19998E+000,-56.54670E-009,15.54727E+000
1,1,123,-4.40002E+000,-60.90420E-009,15.70376E+000
1,1,124,-4.60001E+000,-59.72190E-009,15.84543E+000
1,1,125,-4.79999E+000,-63.48180E-009,15.98711E+000
1,1,126,-4.99999E+000,-60.14630E-009,16.14620E+000
1,1,127,-5.19999E+000,-63.97940E-009,16.28953E+000
1,1,128,-5.39999E+000,-66.77800E-009,16.43118E+000
1,1,129,-5.60001E+000,-71.88260E-009,16.57294E+000
1,1,130,-5.79999E+000,-75.88930E-009,16.71462E+000
1,1,131,-6.00000E+000,-83.85200E-009,16.83945E+000
1,1,132,-6.19996E+000,-81.64490E-009,16.97873E+000
1,1,133,-6.40000E+000,-111.79100E-009,17.10353E+000
1,1,134,-6.60000E+000,-133.55800E-009,17.22549E+000
1,1,135,-6.80000E+000,-162.28900E-009,17.36152E+000
1,1,136,-7.00000E+000,-176.79200E-009,17.48346E+000
1,1,137,-7.20000E+000,-193.53900E-009,17.60542E+000
1,1,138,-7.40000E+000,-261.20000E-009,17.72736E+000
1,1,139,-7.60000E+000,-246.57900E-009,17.84940E+000
1,1,140,-7.80001E+000,-288.25700E-009,17.97137E+000
1,1,141,-8.00000E+000,-334.97300E-009,18.09331E+000
1,1,142,-8.20000E+000,-360.42400E-009,18.21525E+000
1,1,143,-8.40000E+000,-341.03600E-009,18.33725E+000
1,1,144,-8.60000E+000,-381.06700E-009,18.45924E+000
1,1,145,-8.80000E+000,-480.26700E-009,18.58275E+000
1,1,146,-9.00000E+000,-447.83900E-009,18.70469E+000
1,1,147,-9.20000E+000,-491.26000E-009,18.82668E+000
1,1,148,-9.40000E+000,-462.36000E-009,18.94869E+000
1,1,149,-9.60000E+000,-532.24000E-009,19.07103E+000
1,1,150,-9.80000E+000,-637.04800E-009,19.19302E+000
1,1,151,-10.00000E+000,-644.38200E-009,19.31500E+000
1,1,152,-9.80001E+000,-652.70700E-009,19.43695E+000
1,1,153,-9.60001E+000,-541.77900E-009,19.55889E+000
1,1,154,-9.40000E+000,-465.35900E-009,19.68088E+000
1,1,155,-9.20000E+000,-550.52600E-009,19.80284E+000
1,1,156,-9.00000E+000,-566.72400E-009,19.92479E+000
1,1,157,-8.80000E+000,-481.19500E-009,20.04673E+000
1,1,158,-8.60001E+000,-453.01800E-009,20.16872E+000
1,1,159,-8.40000E+000,-399.31600E-009,20.29067E+000
1,1,160,-8.20000E+000,-371.35000E-009,20.41264E+000
1,1,161,-8.00000E+000,-315.97500E-009,20.53459E+000
1,1,162,-7.80000E+000,-329.60800E-009,20.65670E+000
1,1,163,-7.60001E+000,-282.26400E-009,20.77995E+000
1,1,164,-7.40000E+000,-268.53700E-009,20.90194E+000
1,1,165,-7.20000E+000,-270.53200E-009,21.02391E+000
1,1,166,-7.00001E+000,-219.05700E-009,21.14639E+000
1,1,167,-6.80000E+000,-251.17300E-009,21.26882E+000
1,1,168,-6.60000E+000,-215.18900E-009,21.39076E+000
1,1,169,-6.40000E+000,-263.49200E-009,21.51271E+000
1,1,170,-6.20000E+000,-243.43800E-009,21.63468E+000
1,1,171,-6.00000E+000,-247.27700E-009,21.75668E+000
1,1,172,-5.80001E+000,-218.71800E-009,21.87863E+000
1,1,173,-5.60000E+000,-207.05700E-009,22.00058E+000
1,1,174,-5.40000E+000,-203.71100E-009,22.12253E+000
1,1,175,-5.20000E+000,-186.29800E-009,22.24451E+000
1,1,176,-5.00000E+000,-168.67300E-009,22.36649E+000
1,1,177,-4.80000E+000,-169.84200E-009,22.48844E+000
1,1,178,-4.60000E+000,-154.02100E-009,22.61212E+000
1,1,179,-4.40000E+000,-165.04700E-009,22.73457E+000
1,1,180,-4.20000E+000,-156.01300E-009,22.85655E+000
1,1,181,-4.00000E+000,-161.28000E-009,22.97906E+000
1,1,182,-3.80000E+000,-137.56100E-009,23.10102E+000
1,1,183,-3.60000E+000,-144.08900E-009,23.22298E+000
1,1,184,-3.40000E+000,-142.53600E-009,23.34497E+000
1,1,185,-3.20000E+000,-124.48900E-009,23.46693E+000
1,1,186,-3.00000E+000,-119.59400E-009,23.58889E+000
1,1,187,-2.80000E+000,-107.23400E-009,23.71085E+000
1,1,188,-2.60000E+000,-92.97300E-009,23.83281E+000
1,1,189,-2.40000E+000,-78.82500E-009,23.95476E+000
1,1,190,-2.19999E+000,-71.45270E-009,24.09409E+000
1,1,191,-2.00003E+000,-56.99070E-009,24.21605E+000
1,1,192,-1.79999E+000,-48.39460E-009,24.33802E+000
1,1,193,-1.60003E+000,-39.60600E-009,24.46127E+000
1,1,194,-1.40001E+000,-30.66370E-009,24.60041E+000
1,1,195,-1.20001E+000,-24.67540E-009,24.72238E+000
1,1,196,-1.00000E+000,-21.19080E-009,24.84439E+000
1,1,197,-800.00000E-003,-15.99400E-009,24.96678E+000
1,1,198,-600.00000E-003,-9.07949E-009,25.10377E+000
1,1,199,-400.00000E-003,-5.48485E-009,25.24903E+000
1,1,200,-200.00000E-003,-1.71169E-009,25.39426E+000
